	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11006064m.g	2.1429948196266637	0.0136780094075223	0.013554197074793	0.0841947150345308	0.1210497601062499	2.42335861607152	2.1429948196266637	2.42335861607152	0.120007631723317	0.5659499698302065	0.2120463611992436	(0.0, 0.4]
ChCC-v11006068m.g	0.21143870871131937	0.0007560604969024	0.0007492166930259	0.0046539153607074	0.0066911009525642	0.301013502036115	0.21143870871131937	0.301013502036115				
ChCC-v11006069m.g	-0.22450305307348434	0.0023377148954735	0.0023165540725905	0.0143897575730667	0.0206886703220317	-0.16410135830693	0.22450305307348434	0.16410135830693				
ChCC-v11006070m.g	0.568786201050292	0.0020317528425798	0.0020133615656421	0.0125064142379904	0.0179809200931107	0.446031336028653	0.568786201050292	0.446031336028653				
ChCC-v11006071m.g	0.6605457849061244	0.0019564878782355	0.0019387778942061	0.0120431222459872	0.0173148285876269	0.667799156915832	0.6605457849061244	0.667799156915832	0.0787608262631877	0.4108359977163149	0.19170867864790317	(0.0, 0.4]
ChCC-v11006074m.g	0.6781552669877535	0.0025857826076636	0.002562376294139	0.0159167334446894	0.0228840582733081	0.577510017681098	0.6781552669877535	0.577510017681098	0.1197125723251481	0.3401559311579545	0.35193439643290675	(0.0, 0.4]
ChCC-v11006075m.g	1.3145469176491251	0.0046468649524676	0.0046048018735135	0.0286036848506473	0.041124543124893	1.29586943358222	1.3145469176491251	1.29586943358222	0.1032879379179005	0.3657774047588524	0.2823792190936331	(0.0, 0.4]
ChCC-v11006077m.g	-1.3950756232850865	0.0099220882204888	0.0098322742094348	0.0610752168230052	0.0878100287153396	-1.50979258450993	1.3950756232850865	1.50979258450993	0.2086491533746149	0.5102536667005232	0.40891259973458405	(0.4, 0.8]
ChCC-v11006079m.g	-3.585218750322107	0.0382353176615733	0.0378892143850454	0.2353567378744818	0.3383808193591607	-3.73185620289686	3.585218750322107	3.73185620289686				
ChCC-v11006087m.g	0.5490986561549452	0.0025880755334838	0.0025646484645637	0.015930847504	0.0229043505623547	0.514285227705015	0.5490986561549452	0.514285227705015	0.051872519952579	0.2243135284121945	0.23125007359011798	(0.0, 0.4]
ChCC-v11006091m.g	-0.049951335982172586	0.001113365172372	0.0011032870729159	0.0068532971885282	0.0098532310521858	-0.253825141567407	0.049951335982172586	0.253825141567407	0.0267234747346479	0.3190098589964951	0.08377005907814751	(0.0, 0.4]
ChCC-v11006093m.g	0.4121504303811167	0.003219123697853	0.0031899844274738	0.0198152519366293	0.0284890980673803	0.227220224824511	0.4121504303811167	0.227220224824511	0.1392499972904019	0.4876358585073765	0.28556143864529904	(0.0, 0.4]
ChCC-v11006101m.g	1.0885522587251824	0.0078209274249246	0.0077501329664814	0.0481415633100191	0.0692148514004425	1.12096118313096	1.0885522587251824	1.12096118313096	0.1911879858630784	0.5013020890147397	0.3813827830616858	(0.0, 0.4]
ChCC-v11006103m.g	0.6165006067038671	0.0013220297278351	0.0013100628122069	0.0081377277121217	0.0116999028615787	0.595404362527314	0.6165006067038671	0.595404362527314				
ChCC-v11006104m.g	-0.404571780429329	0.0027672272893679	0.0027421785519617	0.0170336125764015	0.0244898354400339	-0.62926617480961	0.404571780429329	0.62926617480961	0.0417267361528776	0.3115615792209993	0.1339277335068316	(0.0, 0.4]
ChCC-v11006107m.g	-0.3989470165250443	0.0005499533086208	0.0005449751718171	0.0033852266599671	0.0048670617262169	-0.397886871939622	0.3989470165250443	0.397886871939622	0.1497849746293678	0.4749367792341574	0.31537876445555196	(0.0, 0.4]
ChCC-v11006108m.g	0.1431203865895319	0.0009394470340242	0.0009309432287341	0.0057827475448445	0.008314063451267	0.127023282890946	0.1431203865895319	0.127023282890946	0.0830732853671253	0.2933072779920486	0.28322953980493243	(0.0, 0.4]
ChCC-v11006120m.g	0.8352439150157769	0.0037027431382488	0.0036692261803505	0.0227921617892348	0.0327691080818811	1.42242216009658	0.8352439150157769	1.42242216009658				
ChCC-v11006122m.g	0.8512480403880479	0.0026040976015712	0.002580525502072	0.0160294710256462	0.0230461451349857	0.934121428945352	0.8512480403880479	0.934121428945352	0.0675416395281434	0.3716488413162568	0.18173510050221964	(0.0, 0.4]
ChCC-v11006124m.g	-1.0280747768916045	0.0078938804631232	0.0078224256391568	0.0485906242865861	0.0698604824648654	-1.64644278797281	1.0280747768916045	1.64644278797281				
ChCC-v11006126m.g	-0.05278829141177204	0.0009882377808369	0.0009792923253038	0.0060830780170514	0.008745859337723	0.0179288334781532	0.05278829141177204	0.0179288334781532	0.2498110684713053	0.5995270453614395	0.41668023219986783	(0.4, 0.8]
ChCC-v11006127m.g	0.23980186629805897	0.0039182574725409	0.0038827896947777	0.0241187559902594	0.0346764001218447	0.0876960696496489	0.23980186629805897	0.0876960696496489				
ChCC-v11006130m.g	-0.6982605802421005	0.0035564799045405	0.0035242869106504	0.0218918413613716	0.0314746851271041	-0.697196035919613	0.6982605802421005	0.697196035919613	0.1233239940323847	0.4114244638116283	0.2997488114582532	(0.0, 0.4]
ChCC-v11006132m.g	0.30734212399406585	0.0030139293616556	0.0029866474952794	0.0185521822787493	0.0266731375403905	0.181519145289409	0.30734212399406585	0.181519145289409				
ChCC-v11006133m.g	0.7854365787052823	0.0060008466542059	0.0059465274327117	0.0369380923030312	0.0531072194998299	0.411523750240761	0.7854365787052823	0.411523750240761	0.0841355850807852	0.2979763481017525	0.28235658842310096	(0.0, 0.4]
ChCC-v11006135m.g	-0.9469376184136766	0.0044748596976239	0.0044343535975554	0.0275449099233513	0.0396023044558371	-0.98571819267794	0.9469376184136766	0.98571819267794				
ChCC-v11006136m.g	-0.9668876326801804	0.004713010215862	0.0046703483948603	0.0290108407047233	0.0417099256924513	-1.02453419652055	0.9668876326801804	1.02453419652055	0.105436462965892	0.5627291957999205	0.18736625672320747	(0.0, 0.4]
ChCC-v11006138m.g	-0.1025478230777939	0.0008537137291367	0.0008459859754016	0.0052550178907032	0.0075553276088979	-0.185686485521034	0.1025478230777939	0.185686485521034	0.0881901169262557	0.3225272766290024	0.2734346001615835	(0.0, 0.4]
ChCC-v11006139m.g	0.9512934957223609	0.0044590350786527	0.0044186722218685	0.0274475017958152	0.039462257298889	1.0279243005559	0.9512934957223609	1.0279243005559	0.1713040968916805	0.447758468030063	0.38258147890612076	(0.0, 0.4]
ChCC-v11006140m.g	2.3898104719354554	0.0162590489760613	0.0161118732634479	0.1000822527961645	0.1438918426993913	2.57953328728227	2.3898104719354554	2.57953328728227	0.0827668219095471	0.2211632913363213	0.37423399430099924	(0.0, 0.4]
ChCC-v11006141m.g	1.440236428222278	0.0069581615755737	0.0068951768099904	0.042830825273264	0.0615794129400513	1.47180373668092	1.440236428222278	1.47180373668092	0.0585091875923658	0.2583893234183133	0.22643810053112656	(0.0, 0.4]
ChCC-v11006142m.g	0.06671407646072842	0.0010742125014548	0.0010644888090893	0.006612293700923	0.0095067316983081	0.0777172597709556	0.06671407646072842	0.0777172597709556	0.0640816516708163	0.2615283719220551	0.24502753257652268	(0.0, 0.4]
ChCC-v11006144m.g	-0.1127364109741586	0.001277143320774	0.0012655827135932	0.0078614303256499	0.0113026602040477	-0.152871991641383	0.1127364109741586	0.152871991641383	0.0156839173128491	0.1095058668239868	0.1432244478559171	(0.0, 0.4]
ChCC-v11006150m.g	-0.5368650996579575	0.0018934267426266	0.0018762875833475	0.011654950679193	0.0167567404104624	-0.751307993400421	0.5368650996579575	0.751307993400421	0.0392612998171227	0.2069482919371965	0.18971550549949695	(0.0, 0.4]
ChCC-v11006151m.g	0.4937198390071567	0.0035302633288868	0.0034983076455066	0.0217304657510339	0.0312426696269582	0.55687848688593	0.4937198390071567	0.55687848688593	0.0302307926160696	0.2788439197511823	0.10841474557897877	(0.0, 0.4]
ChCC-v11006154m.g	-0.6137329309455349	0.0019930451818487	0.0019750042838022	0.0122681500017401	0.0176383590591056	-0.99566025735438	0.6137329309455349	0.99566025735438	0.1157407020474781	0.391680440253186	0.29549778378686004	(0.0, 0.4]
ChCC-v11006155m.g	0.7326231537675487	0.0021919980620278	0.002172156257178	0.0134928005011591	0.0193990829846854	0.648405588864268	0.7326231537675487	0.648405588864268	0.0503065685478624	0.2533690626004747	0.1985505571656488	(0.0, 0.4]
ChCC-v11006157m.g	0.5250127017728669	0.0017323815450984	0.0017167001550741	0.0106636401668527	0.0153314977493241	0.353676539999571	0.5250127017728669	0.353676539999571	0.0677151350040753	0.3765297185667816	0.17984008078253536	(0.0, 0.4]
ChCC-v11006158m.g	1.5125143585886744	0.0078090468119602	0.0077383598959496	0.048068432433064	0.0691097085169713	1.67840803566749	1.5125143585886744	1.67840803566749	0.0844521371669658	0.3553760493430946	0.23764161181676105	(0.0, 0.4]
ChCC-v11006160m.g	-0.05620274398642493	0.000300516932474	0.0002977966753572	0.0018498260045636	0.0026595611612782	-0.10716586735562	0.05620274398642493	0.10716586735562	0.1309136324490171	0.4438015030181513	0.29498239992139635	(0.0, 0.4]
ChCC-v11006162m.g	0.5191573252529111	0.0037896409801892	0.0037553374294324	0.0233270597280582	0.0335381500241139	0.504735114669237	0.5191573252529111	0.504735114669237	0.0342264710299645	0.2396420087305796	0.14282333557153587	(0.0, 0.4]
ChCC-v11006163m.g	0.7001946314622512	0.0026635397922059	0.0026394296263795	0.0163953662485846	0.0235722058140028	0.746239765400945	0.7001946314622512	0.746239765400945	0.0200968961883348	0.268659167443214	0.07480443112957477	(0.0, 0.4]
ChCC-v11006166m.g	0.11219736011292522	0.0021582211276531	0.002138685069123	0.013284887252989	0.0191001586542975	0.0492678536677275	0.11219736011292522	0.0492678536677275	0.0701240334923919	0.2662756908609544	0.26335124045930924	(0.0, 0.4]
ChCC-v11006168m.g	0.008584983871209066	0.000683885586649	0.0006776951047389	0.0042096441352402	0.0060523562850058	0.0479031026165396	0.008584983871209066	0.0479031026165396	0.0314898147269471	0.1567452058710312	0.20089810435961075	(0.0, 0.4]
ChCC-v11006169m.g	0.1834950521905062	0.0024736548630791	0.0024512635216317	0.0152265333416273	0.0218917328421132	-0.0090323349804484	0.1834950521905062	0.0090323349804484	0.0667334594712529	0.2910024607083766	0.2293226638317975	(0.0, 0.4]
ChCC-v11006170m.g	0.299614611464221	0.0028161542553831	0.0027906626346877	0.0173347815432021	0.0249228368602264	0.137219264294834	0.299614611464221	0.137219264294834	0.0920980730593145	0.3808826356501062	0.24180171118097232	(0.0, 0.4]
ChCC-v11006171m.g	0.12041162808264971	0.0011937539431424	0.00118294817046	0.007348128669143	0.0105646680111076	0.319040169057801	0.12041162808264971	0.319040169057801	0.0187509766540629	0.2345125309928987	0.07995724823178298	(0.0, 0.4]
ChCC-v11006173m.g	0.3369396048520594	0.0008785241545814	0.0008705718187044	0.0054077379713791	0.0077748987437564	0.120185424524999	0.3369396048520594	0.120185424524999	0.0789421435634959	0.38232724309409	0.20647794524040336	(0.0, 0.4]
ChCC-v11006176m.g	0.10017191799854382	0.0001904621902924	0.0001887381405879	0.0011723862265883	0.0016855817069063	0.0378237622815493	0.10017191799854382	0.0378237622815493	0.0185768010843066	0.2387527684327503	0.07780768870765636	(0.0, 0.4]
ChCC-v11006180m.g	0.8510135435840809	0.0023191225255162	0.0022981299993953	0.0142753126093494	0.0205241286949514	0.955552061078474	0.8510135435840809	0.955552061078474	0.1234323319448943	0.3910687419022746	0.3156282226610154	(0.0, 0.4]
ChCC-v11006182m.g	1.4198796740911896	0.0057919944550002	0.0057395657482153	0.0356525067421095	0.0512588870518631	1.37381411869923	1.4198796740911896	1.37381411869923				
ChCC-v11006189m.g	-0.17300196127566642	0.0005877157216218	0.0005823957622397	0.0036176724426032	0.0052012573608749	-0.0935367171198561	0.17300196127566642	0.0935367171198561	0.0931427851735378	0.3478247844115222	0.26778651018536304	(0.0, 0.4]
ChCC-v11006190m.g	-0.16481331198417123	0.0001783800562037	0.0001767653730862	0.0010980148903578	0.0015786553706654	-0.153780635840125	0.16481331198417123	0.153780635840125	0.0276210731371878	0.2050852174724317	0.1346809559343336	(0.0, 0.4]
ChCC-v11006197m.g	0.41934988481132063	0.0010425462709587	0.001033109218977	0.0064173728485237	0.0092264870010851	0.274398836514914	0.41934988481132063	0.274398836514914	0.0094548639752924	0.129434220446352	0.07304763719121142	(0.0, 0.4]
ChCC-v11006217m.g	-0.6929262338638764	0.0070584915048135	0.0069945985601077	0.0434484041584733	0.0624673282429371	-0.251365346018331	0.6929262338638764	0.251365346018331				
ChCC-v11006219m.g	2.6125711220252423	0.0167327985982198	0.0165813345389544	0.1029984091787893	0.1480845052721462	2.51280571315584	2.6125711220252423	2.51280571315584	0.0996725050998237	0.3883081688047709	0.2566840285812681	(0.0, 0.4]
ChCC-v11006220m.g	-0.05179782388499821	0.0048605151530855	0.0048165181282671	0.0299188044138934	0.0430153376667675	-0.105117743263587	0.05179782388499821	0.105117743263587	0.0291953028856953	0.345611402393497	0.08447436248777143	(0.0, 0.4]
ChCC-v11006222m.g	-0.6318613462358902	0.0045334979741953	0.0044924610847704	0.0279058566692518	0.0401212505320186	-0.469885566551577	0.6318613462358902	0.469885566551577	0.06467199951455	0.3290242018971507	0.19655696797272604	(0.0, 0.4]
ChCC-v11006225m.g	-0.18465250571647798	0.0006228740588073	0.0006172358487491	0.0038340888883178	0.0055124070432041	-0.281583366070448	0.18465250571647798	0.281583366070448	0.0931427851735378	0.255858856740454	0.36403971455255446	(0.0, 0.4]
ChCC-v11006227m.g	-0.34511914047627207	0.0012226211867965	0.0012115541099528	0.0075258204136708	0.0108201418022966	-0.576404040527003	0.34511914047627207	0.576404040527003	0.0172130403666973	0.1931587335236566	0.08911344598658377	(0.0, 0.4]
ChCC-v11006230m.g	-0.6571203610451092	0.0041527145310612	0.0041151244652899	0.0255619517537523	0.036751334408225	-0.432666436857214	0.6571203610451092	0.432666436857214	0.0849877804066486	0.4351202378752913	0.19532021958263115	(0.0, 0.4]
ChCC-v11006233m.g	-0.6825866110148606	0.0035530026663911	0.0035208411482043	0.0218704372910591	0.0314439117279001	-0.822388365513438	0.6825866110148606	0.822388365513438	0.031052300556319	0.356243378067581	0.08716597266947158	(0.0, 0.4]
ChCC-v11006236m.g	-0.4172845570455411	0.0008226074526676	0.0008151612706537	0.0050635438241869	0.0072800384793027	-0.528697821603474	0.4172845570455411	0.528697821603474	0.0181643590735688	0.3335143659460843	0.05446349821256346	(0.0, 0.4]
ChCC-v11006237m.g	0.30647074327742996	0.0003430282068663	0.0003399231408279	0.0021115033091023	0.0030357840028981	0.276049010249721	0.30647074327742996	0.276049010249721	0.0599999965853663	0.3383565316727799	0.17732773263969823	(0.0, 0.4]
ChCC-v11006240m.g	-0.7315691245110671	0.0013591605382649	0.0013468575172782	0.0083662856776848	0.0120285088422563	-0.846779323942923	0.7315691245110671	0.846779323942923	0.1177787636133412	0.4920325727674262	0.23937188335092774	(0.0, 0.4]
ChCC-v11006241m.g	1.0333979878288495	0.0059774048781895	0.0059232978499235	0.036793796916707	0.0528997608500581	1.10588083731213	1.0333979878288495	1.10588083731213	0.0995960802540402	0.41503892863859	0.23996804487891074	(0.0, 0.4]
ChCC-v11006244m.g	1.6147635400462477	0.0089084819037836	0.008827842982379	0.0548359832876589	0.078839658990936	1.79511921561883	1.6147635400462477	1.79511921561883	0.1456792334217024	0.4798098028746226	0.30361871005742935	(0.0, 0.4]
ChCC-v11006246m.g	0.04164467871879932	0.0016881664644544	0.0016728853060802	0.0103914751167976	0.0149401962999996	-0.0473327776565531	0.04164467871879932	0.0473327776565531	0.026300739429483	0.2645001919058951	0.0994356156794033	(0.0, 0.4]
ChCC-v11006250m.g	0.18163647968784638	0.0017588124003177	0.0017428917601406	0.0108263347707973	0.0155654096138633	-0.149687206380776	0.18163647968784638	0.149687206380776	0.0424704342276348	0.3150708135930924	0.13479647239710532	(0.0, 0.4]
ChCC-v11006251m.g	-0.21442400412071752	0.0014768631166866	0.0014634946606379	0.0090908015596232	0.01307017129893	-0.438992982674594	0.21442400412071752	0.438992982674594	0.0291298749871979	0.262549746538782	0.11094992614245408	(0.0, 0.4]
ChCC-v11006252m.g	-0.2885562042536518	0.0003984423993621	0.0003948357281387	0.00245260426956	0.0035261970818958	-0.210417509426288	0.2885562042536518	0.210417509426288	0.1073256327305049	0.5212428742906758	0.20590330923287362	(0.0, 0.4]
ChCC-v11006253m.g	-0.016219639524112376	0.0015010535660449	0.0014874661398321	0.0092397053898223	0.013284255673669	-0.0283804418352128	0.016219639524112376	0.0283804418352128	0.0262417438875491	0.5791617780267287	0.04530986830131947	(0.0, 0.4]
ChCC-v11006255m.g	-2.160138816933495	0.0125008241977241	0.0123876676587245	0.0769485748741564	0.1106317246303909	-2.6426185559739	2.160138816933495	2.6426185559739	0.0027598927188003	0.2029093426565952	0.013601604946654213	(0.0, 0.4]
ChCC-v11006257m.g	0.8129863731183736	0.0033515942929451	0.0033212559085057	0.0206306720516426	0.0296614567987767	0.852224269462026	0.8129863731183736	0.852224269462026	0.2287116320944802	0.6791932381009064	0.3367401488477436	(0.0, 0.4]
ChCC-v11006259m.g	-0.5868964455725554	0.001774747471214	0.00175868258795	0.0109244227829633	0.015706434265317	-0.687290565062988	0.5868964455725554	0.687290565062988	0.2038139023117038	0.7542369162674182	0.2702253070830076	(0.0, 0.4]
ChCC-v11006261m.g	0.5145675077345132	0.0052089452578626	0.0051617942694242	0.0320635589982137	0.0460989282200734	0.418040859237749	0.5145675077345132	0.418040859237749	0.012820825019475	0.2102264738656188	0.06098577778396427	(0.0, 0.4]
ChCC-v11006262m.g	-0.8159015077193239	0.0028946448388654	0.0028684427271951	0.0178179287696948	0.0256174749481273	-1.08508883661533	0.8159015077193239	1.08508883661533	0.0130324738768619	0.2186406365692099	0.05960682369645644	(0.0, 0.4]
ChCC-v11006264m.g	-0.14220291187149753	0.0007855332688727	0.0007784226796373	0.0048353344227497	0.0069519336417647	-0.0649244179665096	0.14220291187149753	0.0649244179665096	0.0189883559882174	0.1149302606198346	0.16521633106729766	(0.0, 0.4]
ChCC-v11006266m.g	-0.345660427615064	0.0024404619715702	0.0024183710897295	0.0150222151577085	0.0215979772644791	-0.783646852261836	0.345660427615064	0.783646852261836	0.1443360178089323	0.486731971685106	0.2965410661420682	(0.0, 0.4]
ChCC-v11006268m.g	0.5507727543468187	0.0027734615502838	0.0027483563808075	0.0170719874455532	0.0245450083651161	0.588487939809942	0.5507727543468187	0.588487939809942				
ChCC-v11006269m.g	1.1553873628104285	0.0048338141701489	0.0047900588406595	0.0297544470441545	0.0427790351842373	0.971349916104762	1.1553873628104285	0.971349916104762	0.0957888521593166	0.3245645421268349	0.2951303661565217	(0.0, 0.4]
ChCC-v11006270m.g	0.4243431942558438	0.0039831026583271	0.0039470479067229	0.024517909242459	0.0352502770617996	0.202894732758734	0.4243431942558438	0.202894732758734	0.3850238877287921	0.7563458937553591	0.5090579467776267	(0.4, 0.8]
ChCC-v11006272m.g	0.33418104783497693	0.0062316827598765	0.0061752740269724	0.0383589993632303	0.0551501085184557	-0.0217670564665038	0.33418104783497693	0.0217670564665038	0.0662682453670823	0.2891438492432392	0.22918780925315424	(0.0, 0.4]
ChCC-v11006273m.g	0.7554110091606693	0.0039413817444578	0.00390570464749	0.0242610969864098	0.0348810488748006	0.672757197565862	0.7554110091606693	0.672757197565862	0.0541588605697414	0.2663859687614618	0.20330973444865835	(0.0, 0.4]
ChCC-v11006274m.g	0.21603267328231296	0.0003625878746701	0.0003593057559608	0.0022319024554875	0.0032088861718519	0.221243618567084	0.21603267328231296	0.221243618567084	0.0283524588542309	0.3262480917548863	0.0869045967494345	(0.0, 0.4]
ChCC-v11006275m.g	-0.9010923372307966	0.0045640253074019	0.0045227120868076	0.0280937670620233	0.0403914160401166	-1.10344752390232	0.9010923372307966	1.10344752390232	0.562710398571884	0.8383137216591056	0.6712408302922975	(0.4, 0.8]
ChCC-v11006277m.g	0.481267439565811	0.0031855291299916	0.0031566939551639	0.0196084612419071	0.0281917876723268	0.692431365741406	0.481267439565811	0.692431365741406	0.133663379280659	0.5210350136945177	0.2565343513728344	(0.0, 0.4]
ChCC-v11006279m.g	-0.45832740419395	0.0030676296013164	0.0030398616443299	0.0188827330365984	0.0271483822148831	-0.925992473149534	0.45832740419395	0.925992473149534	0.0429322916953322	0.3370521083546884	0.12737582893311403	(0.0, 0.4]
ChCC-v11006280m.g	0.7427949981708836	0.0059118271582861	0.0058583137347058	0.036390134565309	0.0523194010165386	0.809396696004254	0.7427949981708836	0.809396696004254	0.2467301553975692	0.5466287456233925	0.4513669604334299	(0.4, 0.8]
ChCC-v11006282m.g	2.0669890756490688	0.0124792589895055	0.0123662976571808	0.076815830663612	0.1104408735201365	2.43394593938959	2.0669890756490688	2.43394593938959				
ChCC-v11006283m.g	-0.47767774779968347	0.0049877953344894	0.0049426461788528	0.0307022750406172	0.0441417614734911	0.242902954796877	0.47767774779968347	0.242902954796877				
ChCC-v11006286m.g	0.25849444451630926	0.0014084001077233	0.0013956513737842	0.008669378868767	0.0124642767886801	0.49641774771079	0.25849444451630926	0.49641774771079	0.092930361202197	0.5033762053808777	0.1846141319530223	(0.0, 0.4]
ChCC-v11006288m.g	0.2112308094321232	0.0024689690291891	0.0024466201035646	0.0151976897842562	0.0218502634256665	0.648077235227487	0.2112308094321232	0.648077235227487	0.2556165103465641	0.7189492938310471	0.3555417781752963	(0.0, 0.4]
ChCC-v11006293m.g	0.28345789352721995	0.0048588860555405	0.004814903777193	0.0299087765363363	0.0430009202277138	0.48667123334106	0.28345789352721995	0.48667123334106				
ChCC-v11006294m.g	0.08041923892118721	0.0005252758723121	0.0005205211138425	0.0032333251912745	0.0046486675391532	0.0450747206519255	0.08041923892118721	0.0450747206519255				
ChCC-v11006295m.g	0.3976728063091433	0.0007607743018235	0.0007538878289324	0.0046829310932044	0.0067328179113618	0.388488488463171	0.3976728063091433	0.388488488463171	0.0120002560098308	0.2752120770206618	0.043603667904914906	(0.0, 0.4]
ChCC-v11006298m.g	1.3254708267027009	0.0078013169339702	0.0077306999882453	0.048020851322741	0.0690412994489219	1.27600350969288	1.3254708267027009	1.27600350969288	0.0151673520885323	0.1697348445566165	0.08935909493511865	(0.0, 0.4]
ChCC-v11006302m.g	1.786233085666975	0.0100833787693473	0.0099921047681363	0.0620680375905822	0.0892374427245729	1.70274822667316	1.786233085666975	1.70274822667316	0.0198124728329563	0.1785387258018717	0.11097017044326075	(0.0, 0.4]
ChCC-v11006306m.g	0.462053973862359	0.0019455955773329	0.0019279841896083	0.0119760749042842	0.0172184322208765	0.791708706015248	0.462053973862359	0.791708706015248	0.092771088452535	0.5032639635369085	0.1843388264888776	(0.0, 0.4]
ChCC-v11006309m.g	0.30773663799801315	0.0008467268410137	0.0008390623320748	0.0052120102397383	0.0074934939673219	0.317549246255838	0.30773663799801315	0.317549246255838	0.024795646695666	0.2029093426565952	0.12220061615216152	(0.0, 0.4]
ChCC-v11006312m.g	1.2624336922042012	0.0039596394444163	0.0039237970800946	0.024373481895602	0.0350426286876391	1.24535578795541	1.2624336922042012	1.24535578795541				
ChCC-v11006316m.g	1.242774733870094	0.0051225707011363	0.0050762015688172	0.0315318821311246	0.0453345173281452	1.1665947970174	1.242774733870094	1.1665947970174	0.1345817628842353	0.5326141263606774	0.2526815497813116	(0.0, 0.4]
ChCC-v11006318m.g	-0.6738197453997821	0.002874105429503	0.002848089239052	0.0176914988436201	0.0254357021110162	0.0	0.6738197453997821	0.0				
ChCC-v11006319m.g	1.1663237875187833	0.0071461747076526	0.0070814880610593	0.0439881363706984	0.0632433205933438	1.48464649713802	1.1663237875187833	1.48464649713802				
ChCC-v11006328m.g	-0.18374786311154642	0.0003540989141419	0.0003508936368775	0.0021796488276886	0.0031337592579222	-0.102985629126219	0.18374786311154642	0.102985629126219	0.0697141831968153	0.3629525426622446	0.1920752026848032	(0.0, 0.4]
ChCC-v11006330m.g	-1.2480145051824882	0.008775556786553	0.0086961210935095	0.0540177653706564	0.0776632777593211	0.0	1.2480145051824882	0.0	0.0052956972006555	0.3305499352092169	0.016020868971895773	(0.0, 0.4]
ChCC-v11006331m.g	-0.4893524331810891	0.0006762290981411	0.0006701079222005	0.0041625147724153	0.0059845967105292	-0.428883642886021	0.4893524331810891	0.428883642886021	0.0077022499780921	0.1941462254372167	0.03967241681236221	(0.0, 0.4]
ChCC-v11006334m.g	-0.3972511613093784	0.0010628301582538	0.0010532094980198	0.0065422299135924	0.0094059984795423	-0.380446118978445	0.3972511613093784	0.380446118978445	0.0285205466919294	0.2971436034921264	0.09598236797543962	(0.0, 0.4]
ChCC-v11006335m.g	-0.25297659385074966	0.0008516450224316	0.0008439359944771	0.0052422840076989	0.0075370196488049	-0.278216658505971	0.25297659385074966	0.278216658505971	0.0167604740189974	0.1753982407944835	0.09555668257035642	(0.0, 0.4]
ChCC-v11006344m.g	1.6708612634049125	0.0075858781482481	0.0075172113385281	0.0466947221594374	0.067134676010361	1.96890581754117	1.6708612634049125	1.96890581754117	0.1109695549522584	0.5656670269305313	0.19617469229983314	(0.0, 0.4]
ChCC-v11006349m.g	1.4812015537541485	0.0089368935540169	0.0088559974524491	0.0550108706359405	0.0790911008011069	1.93140198582928	1.4812015537541485	1.93140198582928	0.0217013331445892	0.1584818202504052	0.1369326343570547	(0.0, 0.4]
ChCC-v11006350m.g	-0.6351450159822168	0.0040848176835804	0.0040478422150667	0.0251440140586483	0.0361504504013019	-0.655419464695202	0.6351450159822168	0.655419464695202				
ChCC-v11006356m.g	0.31089873634947784	0.0030984851292639	0.0030704378703134	0.0190726636255741	0.0274214522314859	0.32838266397966	0.31089873634947784	0.32838266397966	0.0693333993915009	0.2956241646406732	0.23453224629243224	(0.0, 0.4]
ChCC-v11006361m.g	0.1401373318394706	0.0066118251861389	0.0065519754320187	0.0406989585121172	0.0585143516721384	-0.0486028153602549	0.1401373318394706	0.0486028153602549	0.0572697886557045	0.3302338795787495	0.17342190549545844	(0.0, 0.4]
ChCC-v11006362m.g	0.1636408069300927	0.0051816765505497	0.0051347723964395	0.0318957070123608	0.0458576014026772	0.0136775635373721	0.1636408069300927	0.0136775635373721				
ChCC-v11006363m.g	1.2922289520660424	0.0053385508554721	0.0052902266867194	0.0328613436781695	0.0472459318542739	1.0807386011538	1.2922289520660424	1.0807386011538	0.0417741375922484	0.3221719947654187	0.12966408710560076	(0.0, 0.4]
ChCC-v11006364m.g	-0.0845150544549879	0.0004825018742789	0.000478134302886	0.0029700306965869	0.0042701196052815	-0.0896684755660333	0.0845150544549879	0.0896684755660333	0.3622377612643535	0.8669397254440617	0.41783500124972234	(0.4, 0.8]
ChCC-v11006373m.g	0.5371465058768595	0.0010100658769391	0.0010009228350894	0.0062174404287386	0.0089390369937714	0.563054172832687	0.5371465058768595	0.563054172832687	0.1080787528626449	0.3715600085783279	0.2908783248126689	(0.0, 0.4]
ChCC-v11006375m.g	-1.026465443563893	0.0071940037359724	0.0071288841445409	0.0442825470038382	0.0636666053149522	-0.937436742615333	1.026465443563893	0.937436742615333	0.0992092832310425	0.2761185417715153	0.35929960586687787	(0.0, 0.4]
ChCC-v11006379m.g	-0.8605294213860738	0.0063471226832928	0.0062896689967129	0.0390695875172562	0.0561717465814137	-0.562863087573211	0.8605294213860738	0.562863087573211	0.0768233877354999	0.2991154240421219	0.2568352601057494	(0.0, 0.4]
ChCC-v11006382m.g	-0.5859887483734405	0.0029429135713035	0.0029162745346259	0.0181150459927953	0.026044651031151	-0.672269055378551	0.5859887483734405	0.672269055378551	0.1726815037238179	0.4833292351833748	0.3572751059809214	(0.0, 0.4]
