^SAMPLE = GSM182247
!Sample_title = Saccharomyces cerevisiae MA-A1 MA-A4
!Sample_geo_accession = GSM182247
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A1
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A1
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A4
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A4
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
1407	64	52	81	72	-75		-0.34
1408	60	51	81	73	-75		-0.43
1409	61	53	81	70	-75		-0.41
1410	64	52	76	70	-75		-0.25
1411	64	52	82	71	-75		-0.36
1412	56	53	77	72	-75		-0.46
1413	59	53	74	70	-75		-0.33
1414	61	53	91	69	-75		-0.58
1415	61	53	79	70	-75		-0.37
1416	56	53	75	71	-75		-0.42
1417	57	55	74	73	-75		-0.38
1418	59	56	82	76	-75		-0.47
1419	89	78	129	121	-75		-0.54
1420	63	68	91	91	-75		-0.53
1421	57	54	83	74	-75		-0.54
1422	67	55	83	73	-75		-0.31
1423	57	54	78	74	-75		-0.45
1424	60	53	76	74	-75		-0.34
1425	94	55	144	74	0	-0.62	-0.62
1426	90	54	125	75	0	-0.47	-0.47
1427	111	54	193	73	0	-0.80	-0.80
1428	124	52	181	76	0	-0.55	-0.55
1429	167	52	235	77	0	-0.49	-0.49
1430	1926	53	2792	75	0	-0.54	-0.54
1431	80	51	110	70	0	-0.46	-0.46
1432	69	51	105	68	0	-0.61	-0.61
1433	77	56	97	82	0	-0.33	-0.33
1434	132	52	223	70	0	-0.76	-0.76
1435	284	52	500	70	0	-0.82	-0.82
1436	1265	53	2052	69	0	-0.70	-0.70
1437	73	52	113	70	0	-0.63	-0.63
1438	75	52	100	69	0	-0.42	-0.42
1439	70	52	116	69	0	-0.73	-0.73
1440	160	52	267	70	0	-0.74	-0.74
1441	81	64	125	89	-50		-0.63
1442	426	70	706	97	0	-0.73	-0.73
1443	91	54	137	75	0	-0.59	-0.59
1444	87	53	128	76	0	-0.56	-0.56
1445	113	54	246	74	0	-1.12	-1.12
1446	1035	54	1970	75	0	-0.93	-0.93
1447	102	54	137	74	0	-0.43	-0.43
1448	3347	55	5122	74	0	-0.61	-0.61
1449	57	54	81	74	-50		-0.51
1450	58	54	82	76	-50		-0.50
1451	60	54	82	78	-50		-0.45
1452	54	54	82	76	-50		-0.60
1453	63	54	89	80	-50		-0.50
1454	83	61	83	82	-50		0.00
1455	96	62	166	85	0	-0.79	-0.79
1456	70	54	92	80	-50		-0.39
1457	168	58	238	84	0	-0.50	-0.50
1458	122	76	213	98	0	-0.80	-0.80
1459	67	61	88	85	-50		-0.39
1460	69	57	88	81	-50		-0.35
1461	66	54	92	80	-50		-0.48
1462	69	54	86	77	-50		-0.32
1463	105	54	108	79	0	-0.04	-0.04
1464	88	54	142	78	0	-0.69	-0.69
1465	69	60	151	82	0	-1.13	-1.13
1466	71	55	151	77	0	-1.09	-1.09
1467	115	57	158	81	0	-0.46	-0.46
1468	85	74	105	84	-50		-0.30
1469	136	57	148	85	0	-0.12	-0.12
1470	106	59	139	84	0	-0.39	-0.39
1471	128	61	155	86	0	-0.28	-0.28
1472	183	64	263	92	0	-0.52	-0.52
1473	107	54	151	81	0	-0.50	-0.50
1474	91	49	119	69	0	-0.39	-0.39
1475	96	56	120	81	0	-0.32	-0.32
1476	91	49	138	75	0	-0.60	-0.60
1477	784	55	1211	78	0	-0.63	-0.63
1478	154	56	214	80	0	-0.47	-0.47
1479	20266	59	22404	83	0	-0.14	-0.14
1480	172	62	245	88	0	-0.51	-0.51
1481	3286	61	4876	88	0	-0.57	-0.57
1482	327	56	706	84	0	-1.11	-1.11
1483	573	56	797	81	0	-0.48	-0.48
1484	910	55	1457	80	0	-0.68	-0.68
1485	259	55	397	79	0	-0.62	-0.62
1486	177	54	265	78	0	-0.58	-0.58
1487	1939	54	3624	78	0	-0.90	-0.90
1488	571	53	986	77	0	-0.79	-0.79
1489	3264	56	3005	80	0	0.12	0.12
1490	653	61	878	84	0	-0.43	-0.43
1491	620	58	767	86	0	-0.31	-0.31
1492	339	59	504	90	0	-0.57	-0.57
1493	345	62	471	94	0	-0.45	-0.45
1494	17279	65	22895	100	0	-0.41	-0.41
1495	493	61	700	88	0	-0.51	-0.51
1496	419	53	669	74	0	-0.68	-0.68
1497	592	55	1064	79	0	-0.85	-0.85
1498	294	56	419	78	0	-0.51	-0.51
1499	444	56	627	77	0	-0.50	-0.50
1500	123	56	172	77	0	-0.48	-0.48
1501	291	58	511	80	0	-0.81	-0.81
1502	641	65	1132	94	0	-0.82	-0.82
1503	465	73	724	110	0	-0.64	-0.64
1504	250	66	423	90	0	-0.76	-0.76
1505	2429	57	4968	79	0	-1.03	-1.03
1506	1243	54	2389	79	0	-0.94	-0.94
1507	1006	54	1873	78	0	-0.90	-0.90
1508	1453	55	1768	76	0	-0.28	-0.28
1509	291	53	420	77	0	-0.53	-0.53
1510	149	54	219	77	0	-0.56	-0.56
1511	985	55	1301	77	0	-0.40	-0.40
1512	155	58	224	86	0	-0.53	-0.53
1513	192	58	273	88	0	-0.51	-0.51
1514	15647	61	16733	92	0	-0.10	-0.10
1515	308	59	395	92	0	-0.36	-0.36
1516	1095	63	1463	99	0	-0.42	-0.42
1517	393	60	610	92	0	-0.63	-0.63
1518	380	53	546	76	0	-0.52	-0.52
1519	363	56	617	75	0	-0.77	-0.77
1520	192	56	288	77	0	-0.58	-0.58
1521	2260	56	3413	77	0	-0.59	-0.59
1522	550	54	995	78	0	-0.86	-0.86
1523	189	55	298	80	0	-0.66	-0.66
1524	320	61	427	85	0	-0.42	-0.42
1525	1509	67	2618	95	0	-0.79	-0.79
1526	195	61	350	88	0	-0.84	-0.84
1527	194	57	325	82	0	-0.74	-0.74
1528	111	54	170	81	0	-0.61	-0.61
1529	395	54	390	78	0	0.02	0.02
1530	394	54	367	78	0	0.10	0.10
1531	18611	53	22056	76	0	-0.25	-0.25
1532	203	56	279	76	0	-0.46	-0.46
1533	1598	56	2463	75	0	-0.62	-0.62
1534	128	55	175	83	0	-0.45	-0.45
1535	427	55	632	85	0	-0.57	-0.57
1536	599	61	766	92	0	-0.35	-0.35
1537	1233	59	1737	89	0	-0.49	-0.49
1538	314	59	586	88	0	-0.90	-0.90
1539	798	58	1209	86	0	-0.60	-0.60
1540	473	53	726	75	0	-0.62	-0.62
1541	606	56	960	76	0	-0.66	-0.66
1542	156	57	201	77	0	-0.37	-0.37
1543	1199	55	2417	77	0	-1.01	-1.01
1544	224	53	382	77	0	-0.77	-0.77
1545	1083	55	1680	78	0	-0.63	-0.63
1546	1180	59	1802	80	0	-0.61	-0.61
1547	22725	59	26363	81	0	-0.21	-0.21
1548	267	55	430	76	0	-0.69	-0.69
1549	4342	54	6857	75	0	-0.66	-0.66
1550	139	53	226	77	0	-0.70	-0.70
1551	1302	53	2061	77	0	-0.66	-0.66
1552	298	54	440	78	0	-0.56	-0.56
1553	1055	53	1350	76	0	-0.36	-0.36
1554	229	53	348	74	0	-0.60	-0.60
1555	172	55	236	77	0	-0.46	-0.46
1556	2101	55	3350	80	0	-0.67	-0.67
1557	4145	56	6702	80	0	-0.69	-0.69
1558	1183	59	1119	89	0	0.08	0.08
1559	24993	61	24443	90	0	0.03	0.03
1560	1401	57	1819	83	0	-0.38	-0.38
1561	1275	54	1556	79	0	-0.29	-0.29
1562	716	53	898	74	0	-0.33	-0.33
1563	145	56	191	78	0	-0.40	-0.40
1564	1517	55	2788	76	0	-0.88	-0.88
1565	273	55	354	78	0	-0.37	-0.37
1566	2208	56	4728	80	0	-1.10	-1.10
1567	257	57	448	79	0	-0.80	-0.80
1568	1803	59	3475	80	0	-0.95	-0.95
1569	157	61	283	85	0	-0.85	-0.85
1570	462	63	827	87	0	-0.84	-0.84
1571	369	58	587	81	0	-0.67	-0.67
1572	2173	56	3512	79	0	-0.69	-0.69
1573	460	54	768	76	0	-0.74	-0.74
1574	145	55	193	77	0	-0.41	-0.41
1575	835	53	1219	77	0	-0.55	-0.55
1576	287	53	464	75	0	-0.69	-0.69
1577	711	55	1074	78	0	-0.60	-0.60
1578	639	56	907	78	0	-0.51	-0.51
1579	394	58	645	83	0	-0.71	-0.71
1580	268	58	411	84	0	-0.62	-0.62
1581	437	57	592	84	0	-0.44	-0.44
1582	724	56	1119	82	0	-0.63	-0.63
1583	1054	52	1336	75	0	-0.34	-0.34
1584	484	49	763	69	0	-0.66	-0.66
1585	2267	54	3854	77	0	-0.77	-0.77
1586	400	55	769	77	0	-0.94	-0.94
1587	1133	56	1972	78	0	-0.80	-0.80
1588	249	55	397	78	0	-0.67	-0.67
1589	524	54	958	77	0	-0.87	-0.87
1590	645	56	1143	79	0	-0.83	-0.83
1591	321	60	572	87	0	-0.83	-0.83
1592	833	65	1557	97	0	-0.90	-0.90
1593	402	58	579	83	0	-0.53	-0.53
1594	258	54	414	77	0	-0.68	-0.68
1595	1260	53	2629	75	0	-1.06	-1.06
1596	702	54	1066	78	0	-0.60	-0.60
1597	523	55	839	79	0	-0.68	-0.68
1598	405	57	715	79	0	-0.82	-0.82
1599	542	58	782	82	0	-0.53	-0.53
1600	811	58	1078	82	0	-0.41	-0.41
1601	8025	59	10327	84	0	-0.36	-0.36
1602	1257	57	2035	84	0	-0.70	-0.70
1603	185	60	277	85	0	-0.58	-0.58
1604	151	55	237	79	0	-0.65	-0.65
1605	185	50	266	73	0	-0.52	-0.52
1606	577	49	973	67	0	-0.75	-0.75
1607	116	54	163	75	0	-0.49	-0.49
1608	359	54	602	77	0	-0.75	-0.75
1609	125	56	180	78	0	-0.53	-0.53
1610	323	56	594	78	0	-0.88	-0.88
1611	350	55	708	79	0	-1.02	-1.02
1612	126	55	208	77	0	-0.72	-0.72
1613	896	56	1838	79	0	-1.04	-1.04
1614	378	55	553	79	0	-0.55	-0.55
1615	497	55	748	75	0	-0.59	-0.59
1616	2601	53	4636	77	0	-0.83	-0.83
1617	604	55	1131	76	0	-0.90	-0.90
1618	734	55	1173	79	0	-0.68	-0.68
1619	317	56	512	80	0	-0.69	-0.69
1620	1336	56	1948	80	0	-0.54	-0.54
1621	1766	56	1546	81	0	0.19	0.19
1622	816	58	1156	81	0	-0.50	-0.50
1623	2139	57	2807	85	0	-0.39	-0.39
1624	464	59	840	85	0	-0.86	-0.86
1625	570	59	817	88	0	-0.52	-0.52
1626	685	51	1110	74	0	-0.70	-0.70
1627	1955	47	2899	70	0	-0.57	-0.57
1628	568	46	835	69	0	-0.56	-0.56
1629	138	53	179	75	0	-0.38	-0.38
1630	102	55	135	78	0	-0.40	-0.40
1631	119	56	178	77	0	-0.58	-0.58
1632	405	54	556	76	0	-0.46	-0.46
1633	162	55	278	78	0	-0.78	-0.78
1634	135	53	216	78	0	-0.68	-0.68
1635	255	55	400	76	0	-0.65	-0.65
1636	185	54	284	79	0	-0.62	-0.62
1637	154	62	253	84	0	-0.72	-0.72
1638	306	66	455	92	0	-0.57	-0.57
1639	3947	58	5805	81	0	-0.56	-0.56
1640	205	56	479	80	0	-1.22	-1.22
1641	239	59	356	82	0	-0.57	-0.57
1642	300	57	323	80	0	-0.11	-0.11
1643	245	56	337	82	0	-0.46	-0.46
1644	274	60	259	83	0	0.08	0.08
1645	3004	58	3874	84	0	-0.37	-0.37
1646	57	56	81	85	-50		-0.51
1647	56	58	81	84	-50		-0.53
1648	469	51	511	75	0	-0.12	-0.12
1649	1283	47	1323	69	0	-0.04	-0.04
1650	145	46	170	69	0	-0.23	-0.23
1651	157	52	207	75	0	-0.40	-0.40
1652	796	54	1004	76	0	-0.33	-0.33
1653	479	55	574	76	0	-0.26	-0.26
1654	203	53	256	76	0	-0.33	-0.33
1655	1650	56	1895	77	0	-0.20	-0.20
1656	353	54	358	78	0	-0.02	-0.02
1657	54	56	73	76	-50		-0.43
1658	274	55	326	78	0	-0.25	-0.25
1659	381	63	449	91	0	-0.24	-0.24
1660	1341	71	2013	100	0	-0.59	-0.59
1661	1081	60	1466	86	0	-0.44	-0.44
1662	264	57	310	84	0	-0.23	-0.23
1663	54	59	80	83	-50		-0.57
1664	441	56	511	81	0	-0.21	-0.21
1665	2078	58	2273	82	0	-0.13	-0.13
1666	790	56	832	80	0	-0.07	-0.07
1667	2346	55	2679	82	0	-0.19	-0.19
1668	323	54	385	81	0	-0.25	-0.25
1669	754	52	1283	77	0	-0.77	-0.77
1670	593	49	795	72	0	-0.42	-0.42
1671	493	48	711	67	0	-0.53	-0.53
1672	3272	48	4419	69	0	-0.43	-0.43
1673	22151	52	24707	75	0	-0.16	-0.16
1674	251	53	461	73	0	-0.88	-0.88
1675	1013	52	1592	72	0	-0.65	-0.65
1676	2643	53	5279	71	0	-1.00	-1.00
1677	2795	52	5471	74	0	-0.97	-0.97
1678	179	51	327	73	0	-0.87	-0.87
1679	465	52	856	74	0	-0.88	-0.88
1680	638	52	1153	76	0	-0.85	-0.85
1681	1315	57	1945	84	0	-0.56	-0.56
1682	362	60	618	86	0	-0.77	-0.77
1683	266	56	419	80	0	-0.66	-0.66
1684	318	55	470	81	0	-0.56	-0.56
1685	355	57	588	82	0	-0.73	-0.73
1686	1115	54	1434	80	0	-0.36	-0.36
1687	1416	54	2061	80	0	-0.54	-0.54
1688	1021	53	1095	79	0	-0.10	-0.10
1689	1099	54	1821	80	0	-0.73	-0.73
1690	293	53	299	78	0	-0.03	-0.03
1691	686	50	1077	75	0	-0.65	-0.65
1692	345	49	542	70	0	-0.65	-0.65
1693	149	47	204	68	0	-0.45	-0.45
1694	598	49	677	68	0	-0.18	-0.18
1695	108	52	139	73	0	-0.36	-0.36
1696	163	53	243	72	0	-0.58	-0.58
1697	311	50	399	69	0	-0.36	-0.36
1698	581	50	785	69	0	-0.43	-0.43
1699	488	49	693	70	0	-0.51	-0.51
1700	82	49	118	67	0	-0.53	-0.53
1701	494	51	708	70	0	-0.52	-0.52
1702	476	52	626	72	0	-0.40	-0.40
1703	437	54	555	76	0	-0.34	-0.34
1704	1130	54	1492	75	0	-0.40	-0.40
1705	185	52	305	73	0	-0.72	-0.72
1706	192	52	302	76	0	-0.65	-0.65
1707	3480	53	3857	77	0	-0.15	-0.15
1708	544	52	657	76	0	-0.27	-0.27
1709	230	50	298	73	0	-0.37	-0.37
1710	1073	51	1179	73	0	-0.14	-0.14
1711	459	52	567	74	0	-0.30	-0.30
1712	2504	51	3494	72	0	-0.48	-0.48
1713	608	51	883	71	0	-0.54	-0.54
1714	277	48	459	69	0	-0.73	-0.73
1715	1265	46	1527	66	0	-0.27	-0.27
1716	635	49	649	70	0	-0.03	-0.03
1717	103	49	154	71	0	-0.58	-0.58
1718	1400	49	1970	70	0	-0.49	-0.49
1719	735	48	1162	68	0	-0.66	-0.66
1720	1252	48	1946	70	0	-0.64	-0.64
1721	464	49	788	71	0	-0.76	-0.76
1722	2313	50	3098	69	0	-0.42	-0.42
1723	825	51	1046	72	0	-0.34	-0.34
1724	639	50	858	72	0	-0.43	-0.43
1725	304	51	453	71	0	-0.58	-0.58
1726	2932	51	5517	71	0	-0.91	-0.91
1727	368	51	542	72	0	-0.56	-0.56
1728	108	52	164	75	0	-0.60	-0.60
1729	3911	52	4184	71	0	-0.10	-0.10
1730	302	50	465	71	0	-0.62	-0.62
1731	1077	49	1530	69	0	-0.51	-0.51
1732	1765	49	2227	67	0	-0.34	-0.34
1733	428	49	527	69	0	-0.30	-0.30
1734	712	54	944	75	0	-0.41	-0.41
1735	429	54	582	74	0	-0.44	-0.44
1736	1385	48	1774	68	0	-0.36	-0.36
1737	721	47	1067	68	0	-0.57	-0.57
1738	466	51	627	73	0	-0.43	-0.43
1739	313	50	510	70	0	-0.70	-0.70
1740	924	50	1169	70	0	-0.34	-0.34
1741	593	51	1009	69	0	-0.77	-0.77
1742	440	49	939	70	0	-1.09	-1.09
1743	669	50	1347	71	0	-1.01	-1.01
1744	323	52	539	72	0	-0.74	-0.74
1745	253	50	458	71	0	-0.86	-0.86
1746	3448	50	5608	70	0	-0.70	-0.70
1747	433	51	758	69	0	-0.81	-0.81
1748	594	50	958	71	0	-0.69	-0.69
1749	6116	53	10137	76	0	-0.73	-0.73
1750	2139	55	3182	76	0	-0.57	-0.57
1751	744	53	1192	71	0	-0.68	-0.68
1752	2229	50	3523	70	0	-0.66	-0.66
1753	713	49	1082	69	0	-0.60	-0.60
1754	1582	50	2721	68	0	-0.78	-0.78
1755	819	49	963	70	0	-0.23	-0.23
1756	411	53	555	79	0	-0.43	-0.43
1757	134	57	216	81	0	-0.69	-0.69
1758	285	53	430	73	0	-0.59	-0.59
1759	719	51	1332	72	0	-0.89	-0.89
1760	676	59	970	85	0	-0.52	-0.52
1761	325	52	588	72	0	-0.86	-0.86
1762	587	49	1049	72	0	-0.84	-0.84
1763	228	51	354	71	0	-0.63	-0.63
1764	441	51	774	72	0	-0.81	-0.81
1765	179	50	277	71	0	-0.63	-0.63
1766	1786	49	2819	70	0	-0.66	-0.66
1767	586	50	1135	71	0	-0.95	-0.95
1768	434	51	813	70	0	-0.91	-0.91
1769	352	50	534	69	0	-0.60	-0.60
1770	3278	49	5078	71	0	-0.63	-0.63
1771	242	53	346	74	0	-0.52	-0.52
1772	472	54	812	75	0	-0.78	-0.78
1773	187	52	323	73	0	-0.79	-0.79
1774	18561	51	31499	71	0	-0.76	-0.76
1775	513	50	948	70	0	-0.89	-0.89
1776	187	49	202	68	0	-0.11	-0.11
1777	541	49	842	69	0	-0.64	-0.64
1778	578	52	938	74	0	-0.70	-0.70
1779	1380	53	2238	78	0	-0.70	-0.70
1780	351	52	544	80	0	-0.63	-0.63
1781	11955	55	18014	78	0	-0.59	-0.59
1782	1516	64	2223	98	0	-0.55	-0.55
1783	1861	51	4257	72	0	-1.19	-1.19
1784	245	50	449	71	0	-0.87	-0.87
1785	771	51	1406	72	0	-0.87	-0.87
1786	179	51	315	73	0	-0.82	-0.82
1787	4666	51	8631	72	0	-0.89	-0.89
1788	1087	50	2056	71	0	-0.92	-0.92
1789	368	50	680	69	0	-0.89	-0.89
1790	1409	50	1978	70	0	-0.49	-0.49
1791	259	51	415	69	0	-0.68	-0.68
1792	285	49	466	69	0	-0.71	-0.71
1793	520	49	818	70	0	-0.65	-0.65
1794	1356	51	2642	70	0	-0.96	-0.96
1795	362	51	490	71	0	-0.44	-0.44
1796	1257	50	2095	70	0	-0.74	-0.74
1797	124	49	210	69	0	-0.76	-0.76
1798	112	49	167	69	0	-0.58	-0.58
1799	160	48	216	68	0	-0.43	-0.43
1800	148	50	220	70	0	-0.57	-0.57
1801	3288	50	5576	69	0	-0.76	-0.76
1802	136	49	229	74	0	-0.75	-0.75
1803	157	53	239	76	0	-0.61	-0.61
1804	320	66	550	94	0	-0.78	-0.78
1805	312	51	762	72	0	-1.29	-1.29
1806	443	51	721	70	0	-0.70	-0.70
1807	92	51	122	72	0	-0.41	-0.41
1808	134	51	220	73	0	-0.72	-0.72
1809	15867	50	22829	72	0	-0.52	-0.52
1810	930	50	1544	71	0	-0.73	-0.73
1811	224	50	369	70	0	-0.72	-0.72
1812	337	49	497	71	0	-0.56	-0.56
1813	828	48	1436	71	0	-0.79	-0.79
1814	138	49	221	69	0	-0.68	-0.68
1815	346	49	529	70	0	-0.61	-0.61
1816	568	52	862	73	0	-0.60	-0.60
1817	304	52	406	72	0	-0.42	-0.42
1818	7424	52	8995	71	0	-0.28	-0.28
1819	1233	49	2185	69	0	-0.83	-0.83
1820	203	48	306	69	0	-0.59	-0.59
1821	543	49	922	70	0	-0.76	-0.76
1822	182	50	271	69	0	-0.57	-0.57
1823	373	50	577	67	0	-0.63	-0.63
1824	969	46	1486	69	0	-0.62	-0.62
1825	872	48	1317	68	0	-0.59	-0.59
1826	446	53	682	74	0	-0.61	-0.61
1827	108	50	159	71	0	-0.56	-0.56
1828	301	51	610	70	0	-1.02	-1.02
1829	403	50	463	70	0	-0.20	-0.20
1830	332	51	605	71	0	-0.87	-0.87
1831	327	51	557	70	0	-0.77	-0.77
1832	5336	50	9651	72	0	-0.85	-0.85
1833	238	49	390	72	0	-0.71	-0.71
1834	848	51	1405	72	0	-0.73	-0.73
1835	1474	50	2460	71	0	-0.74	-0.74
1836	113	49	212	71	0	-0.91	-0.91
1837	508	51	959	71	0	-0.92	-0.92
1838	2570	53	3200	77	0	-0.32	-0.32
1839	244	53	401	76	0	-0.72	-0.72
1840	200	51	298	70	0	-0.58	-0.58
1841	171	48	262	70	0	-0.62	-0.62
1842	254	49	472	68	0	-0.89	-0.89
1843	116	49	184	68	0	-0.67	-0.67
1844	1512	49	2253	70	0	-0.58	-0.58
1845	178	49	276	70	0	-0.63	-0.63
1846	106	47	151	67	0	-0.51	-0.51
1847	135	47	173	66	0	-0.36	-0.36
1848	261	47	334	68	0	-0.36	-0.36
1849	141	50	230	71	0	-0.71	-0.71
1850	516	51	940	70	0	-0.87	-0.87
1851	142	52	238	70	0	-0.75	-0.75
1852	2021	51	3037	72	0	-0.59	-0.59
1853	297	51	538	72	0	-0.86	-0.86
1854	552	53	1012	73	0	-0.87	-0.87
1855	211	52	319	72	0	-0.60	-0.60
1856	3512	53	4851	74	0	-0.47	-0.47
1857	309	50	500	75	0	-0.69	-0.69
1858	1116	50	1861	73	0	-0.74	-0.74
1859	4087	51	6399	73	0	-0.65	-0.65
1860	1602	54	2173	77	0	-0.44	-0.44
1861	82	59	95	84	-75		-0.21
1862	58	56	85	82	-75		-0.55
1863	58	54	72	78	-75		-0.31
1864	65	53	89	75	-75		-0.45
1865	52	51	77	75	-75		-0.57
1866	1308	49	2254	74	-75		-0.79
1867	63	50	79	72	-75		-0.33
1868	58	49	83	70	-75		-0.52
1869	68	49	98	70	-75		-0.53
1870	58	48	83	70	-75		-0.52
1871	55	53	80	73	-75		-0.54
1872	154	53	268	73	-75		-0.80
1873	65	55	96	75	-75		-0.56
1874	66	53	98	75	-75		-0.57
1875	61	53	82	76	-75		-0.43
1876	163	54	229	77	-75		-0.49
1877	65	53	86	79	-75		-0.40
1878	332	53	461	77	-75		-0.47
1879	63	53	92	79	-75		-0.55
1880	102	53	141	81	-75		-0.47
1881	64	54	85	78	-75		-0.41
1882	80	56	108	80	-75		-0.43
1883	68	62	105	88	-75		-0.63
1884	67	61	95	88	-75		-0.50
1885	62	55	104	83	-75		-0.75
1886	65	54	90	79	-75		-0.47
1887	61	52	89	77	-75		-0.54
1888	61	52	91	77	-75		-0.58
1889	60	53	79	79	-75		-0.40
1890	55	51	80	73	-75		-0.54
1891	59	49	86	72	-75		-0.54
1892	55	49	80	73	-75		-0.54
1893	55	53	83	75	-75		-0.59
1894	63	53	86	74	-75		-0.45
1895	62	55	92	76	-75		-0.57
1896	57	53	86	77	-75		-0.59
1897	61	54	89	78	-75		-0.54
1898	65	55	102	77	-75		-0.65
1899	57	53	86	79	-75		-0.59
1900	60	53	81	78	-75		-0.43
1901	62	53	81	79	-75		-0.39
1902	57	55	87	80	-75		-0.61
1903	62	58	101	80	-75		-0.70
1904	81	62	120	90	-75		-0.57
1905	70	67	99	98	-75		-0.50
1906	64	63	92	95	-75		-0.52
1907	57	55	72	81	-75		-0.34
1908	54	54	80	76	-75		-0.57
1909	57	54	91	79	-50		-0.67
1910	105	54	140	79	0	-0.42	-0.42
1911	63	53	90	79	-50		-0.51
1912	72	52	135	74	0	-0.91	-0.91
1913	123	50	182	74	0	-0.57	-0.57
1914	66	53	94	77	-50		-0.51
1915	63	54	93	77	-50		-0.56
1916	79	54	109	75	0	-0.46	-0.46
1917	82	53	119	77	0	-0.54	-0.54
1918	81	53	126	77	0	-0.64	-0.64
1919	96	53	147	77	0	-0.61	-0.61
1920	84	54	142	78	0	-0.76	-0.76
1921	113	54	133	79	0	-0.24	-0.24
1922	84	56	121	78	0	-0.53	-0.53
1923	57	55	82	78	-50		-0.52
1924	104	56	128	80	0	-0.30	-0.30
1925	84	61	157	89	0	-0.90	-0.90
1926	66	57	102	85	-50		-0.63
1927	61	64	97	91	-50		-0.67
1928	207	64	299	100	0	-0.53	-0.53
1929	53	59	83	85	-50		-0.65
1930	55	52	83	76	-50		-0.59
1931	61	54	89	78	-50		-0.54
1932	66	55	100	81	-50		-0.60
1933	60	54	85	80	-50		-0.50
1934	51	53	77	78	-50		-0.59
1935	51	52	76	77	-50		-0.58
1936	62	61	84	86	-50		-0.44
1937	707	49	1022	70	0	-0.53	-0.53
1938	369	50	482	74	0	-0.39	-0.39
1939	6384	50	9306	73	0	-0.54	-0.54
1940	37502	52	40090	73	0	-0.10	-0.10
1941	334	51	494	72	0	-0.56	-0.56
1942	29342	52	30526	76	0	-0.06	-0.06
1943	573	50	869	73	0	-0.60	-0.60
1944	208	49	322	70	0	-0.63	-0.63
1945	4650	49	6546	71	0	-0.49	-0.49
1946	26368	50	29712	72	0	-0.17	-0.17
1947	293	50	406	70	0	-0.47	-0.47
1948	24302	50	25493	72	0	-0.07	-0.07
1949	347	47	572	73	0	-0.72	-0.72
1950	204	47	304	71	0	-0.58	-0.58
1951	3702	50	4939	71	0	-0.42	-0.42
1952	19663	49	23638	72	0	-0.27	-0.27
1953	278	50	407	72	0	-0.55	-0.55
1954	20999	52	23819	72	0	-0.18	-0.18
1955	361	50	512	71	0	-0.50	-0.50
1956	161	49	228	71	0	-0.50	-0.50
1957	2751	51	3976	70	0	-0.53	-0.53
1958	14840	51	19154	72	0	-0.37	-0.37
1959	421	50	624	72	0	-0.57	-0.57
1960	30862	53	31840	75	0	-0.05	-0.05
1961	208	49	277	69	0	-0.41	-0.41
1962	108	48	174	69	0	-0.69	-0.69
1963	116	49	173	70	0	-0.58	-0.58
1964	120	48	203	73	0	-0.76	-0.76
1965	98	47	170	70	0	-0.79	-0.79
1966	93	48	168	68	0	-0.85	-0.85
