^SAMPLE = GSM182250
!Sample_title = Saccharomyces cerevisiae MA-A0 MA-A8
!Sample_geo_accession = GSM182250
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A0
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A0
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
2020	154	61	257	66	0	-0.74	-0.74
2021	10157	59	18100	62	0	-0.83	-0.83
2022	4811	59	10482	59	0	-1.12	-1.12
2023	1994	58	4585	59	0	-1.20	-1.20
2024	692	58	1502	60	0	-1.12	-1.12
2025	815	59	1572	64	0	-0.95	-0.95
2026	2472	58	5239	63	0	-1.08	-1.08
2027	517	56	1165	62	0	-1.17	-1.17
2028	724	52	1461	58	0	-1.01	-1.01
2029	1441	56	2977	60	0	-1.05	-1.05
2030	1174	57	2124	60	0	-0.86	-0.86
2031	137	55	227	58	0	-0.73	-0.73
2032	873	60	1625	64	0	-0.90	-0.90
2033	670	60	1454	68	0	-1.12	-1.12
2034	641	62	1332	71	0	-1.06	-1.06
2035	513	63	1011	71	0	-0.98	-0.98
2036	1145	67	2425	78	0	-1.08	-1.08
2037	1427	58	2747	57	0	-0.94	-0.94
2038	1370	55	4303	55	0	-1.65	-1.65
2039	760	56	1497	55	0	-0.98	-0.98
2040	609	57	1427	58	0	-1.23	-1.23
2041	3966	63	7511	68	0	-0.92	-0.92
2042	2016	62	4180	66	0	-1.05	-1.05
2043	480	58	1085	61	0	-1.18	-1.18
2044	899	59	1819	62	0	-1.02	-1.02
2045	828	58	1615	61	0	-0.96	-0.96
2046	4678	59	11340	60	0	-1.28	-1.28
2047	11463	58	20226	66	0	-0.82	-0.82
2048	11637	62	19005	73	0	-0.71	-0.71
2049	2521	57	5534	72	0	-1.13	-1.13
2050	2011	58	5202	68	0	-1.37	-1.37
2051	456	58	844	66	0	-0.89	-0.89
2052	123	60	173	65	0	-0.49	-0.49
2053	1543	59	2864	69	0	-0.89	-0.89
2054	1214	61	2088	74	0	-0.78	-0.78
2055	1061	62	2134	73	0	-1.01	-1.01
2056	2243	64	4660	75	0	-1.05	-1.05
2057	3827	66	7399	74	0	-0.95	-0.95
2058	1264	63	2341	72	0	-0.89	-0.89
2059	890	57	2196	56	0	-1.30	-1.30
2060	519	55	1026	55	0	-0.98	-0.98
2061	114	54	195	55	0	-0.77	-0.77
2062	793	56	1614	57	0	-1.03	-1.03
2063	205	59	456	61	0	-1.15	-1.15
2064	130	61	267	66	0	-1.04	-1.04
2065	586	58	1369	61	0	-1.22	-1.22
2066	168	57	253	59	0	-0.59	-0.59
2067	448	57	841	62	0	-0.91	-0.91
2068	987	57	1412	59	0	-0.52	-0.52
2069	300	57	598	64	0	-1.00	-1.00
2070	488	61	1017	73	0	-1.06	-1.06
2071	19984	57	25500	68	0	-0.35	-0.35
2072	1490	59	2685	66	0	-0.85	-0.85
2073	1776	59	4220	65	0	-1.25	-1.25
2074	3172	59	7878	65	0	-1.31	-1.31
2075	16904	57	21539	64	0	-0.35	-0.35
2076	821	58	1690	63	0	-1.04	-1.04
2077	2196	59	4915	63	0	-1.16	-1.16
2078	161	62	347	74	0	-1.11	-1.11
2079	577	64	1120	74	0	-0.96	-0.96
2080	60	64	71	71	-50		-0.24
2081	391	56	659	56	0	-0.75	-0.75
2082	1394	55	3218	56	0	-1.21	-1.21
2083	1387	55	2497	55	0	-0.85	-0.85
2084	825	57	1675	57	0	-1.02	-1.02
2085	915	59	1152	59	0	-0.33	-0.33
2086	635	61	914	67	0	-0.53	-0.53
2087	266	59	550	61	0	-1.05	-1.05
2088	10956	57	20358	61	0	-0.89	-0.89
2089	33894	59	29088	62	0	0.22	0.22
2090	370	59	829	61	0	-1.16	-1.16
2091	657	56	1366	59	0	-1.06	-1.06
2092	407	57	853	60	0	-1.07	-1.07
2093	2466	56	6179	59	0	-1.33	-1.33
2094	97	54	166	57	0	-0.78	-0.78
2095	92	55	162	57	0	-0.82	-0.82
2096	2266	56	5029	59	0	-1.15	-1.15
2097	364	55	783	58	0	-1.11	-1.11
2098	619	56	1431	58	0	-1.21	-1.21
2099	1325	59	3149	61	0	-1.25	-1.25
2100	606	61	1322	71	0	-1.13	-1.13
2101	746	63	1539	72	0	-1.04	-1.04
2102	569	63	1140	71	0	-1.00	-1.00
2103	950	60	1990	63	0	-1.07	-1.07
2104	1950	56	3947	56	0	-1.02	-1.02
2105	2170	56	4706	56	0	-1.12	-1.12
2106	252	57	440	57	0	-0.80	-0.80
2107	177	61	373	63	0	-1.08	-1.08
2108	134	63	226	71	0	-0.75	-0.75
2109	228	59	414	61	0	-0.86	-0.86
2110	952	57	2243	58	0	-1.24	-1.24
2111	99	57	175	57	0	-0.82	-0.82
2112	450	57	938	58	0	-1.06	-1.06
2113	274	54	539	59	0	-0.98	-0.98
2114	534	56	954	59	0	-0.84	-0.84
2115	1286	55	2588	55	0	-1.01	-1.01
2116	1279	55	2841	57	0	-1.15	-1.15
2117	405	56	773	57	0	-0.93	-0.93
2118	642	54	1482	56	0	-1.21	-1.21
2119	451	54	985	57	0	-1.13	-1.13
2120	117	56	215	59	0	-0.88	-0.88
2121	535	60	1078	61	0	-1.01	-1.01
2122	1536	61	3012	67	0	-0.97	-0.97
2123	2734	61	5567	69	0	-1.03	-1.03
2124	413	63	767	70	0	-0.89	-0.89
2125	1490	60	3318	64	0	-1.16	-1.16
2126	1061	56	1841	57	0	-0.80	-0.80
2127	382	57	735	59	0	-0.94	-0.94
2128	612	61	2091	67	0	-1.77	-1.77
2129	523	67	997	79	0	-0.93	-0.93
2130	65	63	64	72	-50		0.02
2131	62	62	65	65	-50		-0.07
2132	331	57	742	61	0	-1.16	-1.16
2133	144	55	218	58	0	-0.60	-0.60
2134	94	55	152	58	0	-0.69	-0.69
2135	204	55	365	58	0	-0.84	-0.84
2136	719	56	1517	58	0	-1.08	-1.08
2137	1185	56	2704	56	0	-1.19	-1.19
2138	770	55	1501	57	0	-0.96	-0.96
2139	873	55	1954	57	0	-1.16	-1.16
2140	333	55	635	58	0	-0.93	-0.93
2141	53	55	58	59	-50		-0.13
2142	437	56	835	62	0	-0.93	-0.93
2143	3659	61	6472	62	0	-0.82	-0.82
2144	1178	60	2513	61	0	-1.09	-1.09
2145	150	58	269	62	0	-0.84	-0.84
2146	27400	63	26160	65	0	0.07	0.07
2147	105	66	140	80	0	-0.42	-0.42
2148	413	65	736	72	0	-0.83	-0.83
2149	427	65	821	73	0	-0.94	-0.94
2150	190	65	332	74	0	-0.81	-0.81
2151	5300	62	11543	71	0	-1.12	-1.12
2152	290	62	593	68	0	-1.03	-1.03
2153	393	62	969	65	0	-1.30	-1.30
2154	139	61	251	63	0	-0.85	-0.85
2155	939	58	2084	60	0	-1.15	-1.15
2156	2957	57	7624	58	0	-1.37	-1.37
2157	123	53	235	56	0	-0.93	-0.93
2158	1007	56	2544	58	0	-1.34	-1.34
2159	213	56	478	57	0	-1.17	-1.17
2160	345	54	696	55	0	-1.01	-1.01
2161	346	54	631	57	0	-0.87	-0.87
2162	296	56	636	58	0	-1.10	-1.10
2163	783	56	1850	59	0	-1.24	-1.24
2164	2441	57	5562	60	0	-1.19	-1.19
2165	815	58	1790	59	0	-1.14	-1.14
2166	284	58	617	59	0	-1.12	-1.12
2167	473	57	1034	59	0	-1.13	-1.13
2168	103	58	160	59	0	-0.64	-0.64
2169	117	60	216	62	0	-0.88	-0.88
2170	2501	62	3920	68	0	-0.65	-0.65
2171	442	64	861	71	0	-0.96	-0.96
2172	569	61	1055	68	0	-0.89	-0.89
2173	2316	61	5524	64	0	-1.25	-1.25
2174	287	61	635	63	0	-1.15	-1.15
2175	509	59	1115	62	0	-1.13	-1.13
2176	154	59	260	61	0	-0.76	-0.76
2177	3739	60	6129	62	0	-0.71	-0.71
2178	395	59	829	62	0	-1.07	-1.07
2179	912	54	1890	58	0	-1.05	-1.05
2180	654	55	1377	58	0	-1.07	-1.07
2181	3309	55	7537	56	0	-1.19	-1.19
2182	326	55	602	56	0	-0.88	-0.88
2183	1278	55	2938	58	0	-1.20	-1.20
2184	1222	57	2896	58	0	-1.24	-1.24
2185	643	57	1817	60	0	-1.50	-1.50
2186	765	56	1593	57	0	-1.06	-1.06
2187	1478	56	2927	58	0	-0.99	-0.99
2188	778	59	1960	62	0	-1.33	-1.33
2189	700	56	1134	60	0	-0.70	-0.70
2190	509	59	1055	61	0	-1.05	-1.05
2191	416	61	625	66	0	-0.59	-0.59
2192	1111	61	2186	65	0	-0.98	-0.98
2193	194	60	409	69	0	-1.08	-1.08
2194	2614	60	6159	68	0	-1.24	-1.24
2195	458	60	961	64	0	-1.07	-1.07
2196	181	60	365	63	0	-1.01	-1.01
2197	216	59	485	62	0	-1.17	-1.17
2198	321	58	607	59	0	-0.92	-0.92
2199	1790	59	3831	63	0	-1.10	-1.10
2200	3991	58	6957	62	0	-0.80	-0.80
2201	413	55	884	58	0	-1.10	-1.10
2202	4268	55	8064	58	0	-0.92	-0.92
2203	373	55	838	56	0	-1.17	-1.17
2204	753	55	1638	56	0	-1.12	-1.12
2205	624	54	1326	56	0	-1.09	-1.09
2206	576	56	1233	60	0	-1.10	-1.10
2207	1084	57	2212	58	0	-1.03	-1.03
2208	420	55	845	58	0	-1.01	-1.01
2209	1348	59	3827	62	0	-1.51	-1.51
2210	3737	61	9112	65	0	-1.29	-1.29
2211	8846	57	16019	64	0	-0.86	-0.86
2212	163	60	321	64	0	-0.98	-0.98
2213	15663	61	13906	68	0	0.17	0.17
2214	319	60	612	68	0	-0.94	-0.94
2215	12397	63	21291	68	0	-0.78	-0.78
2216	1193	62	2810	66	0	-1.24	-1.24
2217	906	60	1863	65	0	-1.04	-1.04
2218	195	59	403	63	0	-1.05	-1.05
2219	1207	59	2439	66	0	-1.01	-1.01
2220	152	59	270	64	0	-0.83	-0.83
2221	590	59	1240	67	0	-1.07	-1.07
2222	2044	63	4528	69	0	-1.15	-1.15
2223	93	55	129	59	0	-0.47	-0.47
2224	1142	55	2381	59	0	-1.06	-1.06
2225	3354	56	6700	58	0	-1.00	-1.00
2226	93	57	167	58	0	-0.84	-0.84
2227	353	55	709	57	0	-1.01	-1.01
2228	2452	57	5566	61	0	-1.18	-1.18
2229	1198	55	2824	57	0	-1.24	-1.24
2230	265	56	517	59	0	-0.96	-0.96
2231	453	60	886	64	0	-0.97	-0.97
2232	760	61	1739	64	0	-1.19	-1.19
2233	114	57	167	63	0	-0.55	-0.55
2234	112	58	185	62	0	-0.72	-0.72
2235	459	60	880	63	0	-0.94	-0.94
2236	10793	61	18980	65	0	-0.81	-0.81
2237	515	62	1049	65	0	-1.03	-1.03
2238	4908	60	10100	65	0	-1.04	-1.04
2239	290	60	607	66	0	-1.07	-1.07
2240	306	58	557	63	0	-0.86	-0.86
2241	342	61	805	67	0	-1.23	-1.23
2242	188	65	380	69	0	-1.02	-1.02
2243	13313	63	19139	69	0	-0.52	-0.52
2244	414	64	838	69	0	-1.02	-1.02
2245	103	57	194	61	0	-0.91	-0.91
2246	3963	57	8088	59	0	-1.03	-1.03
2247	2195	57	5621	57	0	-1.36	-1.36
2248	364	56	685	57	0	-0.91	-0.91
2249	105	55	195	56	0	-0.89	-0.89
2250	284	56	490	59	0	-0.79	-0.79
2251	663	55	1570	58	0	-1.24	-1.24
2252	130	58	222	63	0	-0.77	-0.77
2253	13956	60	23343	66	0	-0.74	-0.74
2254	1985	61	2484	64	0	-0.32	-0.32
2255	4904	57	10684	61	0	-1.12	-1.12
2256	107	58	168	60	0	-0.65	-0.65
2257	334	59	673	61	0	-1.01	-1.01
2258	320	61	664	65	0	-1.05	-1.05
2259	228	60	540	65	0	-1.24	-1.24
2260	277	58	565	63	0	-1.03	-1.03
2261	896	60	2166	65	0	-1.27	-1.27
2262	685	65	1628	68	0	-1.25	-1.25
2263	157	64	340	73	0	-1.11	-1.11
2264	1558	65	2653	74	0	-0.77	-0.77
2265	4811	65	13431	72	0	-1.48	-1.48
2266	700	63	1437	68	0	-1.04	-1.04
2267	1524	57	3747	59	0	-1.30	-1.30
2268	4984	55	11315	58	0	-1.18	-1.18
2269	285	53	549	58	0	-0.95	-0.95
2270	254	55	545	57	0	-1.10	-1.10
2271	1222	54	2865	58	0	-1.23	-1.23
2272	481	56	920	61	0	-0.94	-0.94
2273	177	57	403	59	0	-1.19	-1.19
2274	1115	58	2443	59	0	-1.13	-1.13
2275	425	58	860	64	0	-1.02	-1.02
2276	1209	59	2334	65	0	-0.95	-0.95
2277	179	56	326	61	0	-0.86	-0.86
2278	1401	58	3511	61	0	-1.33	-1.33
2279	99	59	177	62	0	-0.84	-0.84
2280	152	61	298	61	0	-0.97	-0.97
2281	516	61	1249	64	0	-1.28	-1.28
2282	11246	58	12512	64	0	-0.15	-0.15
2283	522	61	1013	65	0	-0.96	-0.96
2284	478	63	972	73	0	-1.02	-1.02
2285	401	68	824	83	0	-1.04	-1.04
2286	1068	68	1633	81	0	-0.61	-0.61
2287	1250	64	3047	74	0	-1.29	-1.29
2288	353	62	753	70	0	-1.09	-1.09
2289	94	55	140	60	0	-0.57	-0.57
2290	118	55	203	58	0	-0.78	-0.78
2291	793	56	1870	60	0	-1.24	-1.24
2292	378	57	818	61	0	-1.11	-1.11
2293	3825	54	9111	58	0	-1.25	-1.25
2294	536	56	1119	59	0	-1.06	-1.06
2295	1776	58	3556	62	0	-1.00	-1.00
2296	518	59	1027	60	0	-0.99	-0.99
2297	502	57	849	61	0	-0.76	-0.76
2298	874	58	1957	64	0	-1.16	-1.16
2299	641	58	1379	62	0	-1.11	-1.11
2300	727	57	1636	62	0	-1.17	-1.17
2301	544	57	1058	63	0	-0.96	-0.96
2302	141	60	243	65	0	-0.79	-0.79
2303	191	60	404	63	0	-1.08	-1.08
2304	110	59	176	63	0	-0.68	-0.68
2305	990	62	2175	67	0	-1.14	-1.14
2306	749	60	1463	69	0	-0.97	-0.97
2307	769	62	1485	66	0	-0.95	-0.95
2308	557	61	1157	64	0	-1.05	-1.05
2309	1785	63	4100	72	0	-1.20	-1.20
2310	541	66	1195	79	0	-1.14	-1.14
2311	130	57	230	61	0	-0.82	-0.82
2312	3005	55	10582	58	0	-1.82	-1.82
2313	104	56	187	61	0	-0.85	-0.85
2314	570	57	1170	63	0	-1.04	-1.04
2315	8120	56	13888	60	0	-0.77	-0.77
2316	565	57	1173	58	0	-1.05	-1.05
2317	178	57	490	63	0	-1.46	-1.46
2318	2090	61	4516	67	0	-1.11	-1.11
2319	109	59	176	63	0	-0.69	-0.69
2320	130	57	234	62	0	-0.85	-0.85
2321	206	57	392	62	0	-0.93	-0.93
2322	98	60	168	64	0	-0.78	-0.78
2323	369	60	843	62	0	-1.19	-1.19
2324	1021	59	2068	64	0	-1.02	-1.02
2325	2829	61	6835	63	0	-1.27	-1.27
2326	341	62	759	68	0	-1.15	-1.15
2327	245	65	527	80	0	-1.11	-1.11
2328	2661	58	7186	60	0	-1.43	-1.43
2329	364	56	778	57	0	-1.10	-1.10
2330	105	55	192	57	0	-0.87	-0.87
2331	820	58	1866	60	0	-1.19	-1.19
2332	3515	62	15847	71	0	-2.17	-2.17
2333	347	56	619	59	0	-0.84	-0.84
2334	223	55	391	58	0	-0.81	-0.81
2335	482	57	930	61	0	-0.95	-0.95
2336	926	57	2307	63	0	-1.32	-1.32
2337	792	56	1626	64	0	-1.04	-1.04
2338	2846	57	7716	62	0	-1.44	-1.44
2339	141	58	256	64	0	-0.86	-0.86
2340	444	61	868	65	0	-0.97	-0.97
2341	949	62	2247	67	0	-1.24	-1.24
2342	144	60	277	68	0	-0.94	-0.94
2343	144	62	235	69	0	-0.71	-0.71
2344	10938	62	18925	69	0	-0.79	-0.79
2345	108	61	203	67	0	-0.91	-0.91
2346	3997	63	8465	71	0	-1.08	-1.08
2347	117	63	237	71	0	-1.02	-1.02
2348	475	65	1032	79	0	-1.12	-1.12
2349	787	65	1707	75	0	-1.12	-1.12
2350	1101	58	2666	60	0	-1.28	-1.28
2351	2187	56	5340	58	0	-1.29	-1.29
2352	91	55	141	56	0	-0.63	-0.63
2353	101	56	206	59	0	-1.03	-1.03
2354	14264	61	19003	71	0	-0.41	-0.41
2355	1216	55	2748	61	0	-1.18	-1.18
2356	320	56	656	58	0	-1.04	-1.04
2357	1959	57	4532	60	0	-1.21	-1.21
2358	2382	58	5469	64	0	-1.20	-1.20
2359	13915	56	22390	65	0	-0.69	-0.69
2360	573	57	1071	64	0	-0.90	-0.90
2361	454	58	891	64	0	-0.97	-0.97
2362	1575	64	4100	68	0	-1.38	-1.38
2363	401	65	813	74	0	-1.02	-1.02
2364	683	62	1583	74	0	-1.21	-1.21
2365	140	65	317	80	0	-1.18	-1.18
2366	631	66	1386	79	0	-1.14	-1.14
2367	174	62	323	73	0	-0.89	-0.89
2368	15776	63	20451	71	0	-0.37	-0.37
2369	209	63	506	75	0	-1.28	-1.28
2370	173	70	307	83	0	-0.83	-0.83
2371	1165	66	2396	73	0	-1.04	-1.04
2372	217	64	427	67	0	-0.98	-0.98
2373	9745	58	14778	58	0	-0.60	-0.60
2374	874	55	1711	56	0	-0.97	-0.97
2375	1985	56	5431	57	0	-1.45	-1.45
2376	2817	65	5374	72	0	-0.93	-0.93
2377	1042	53	2191	58	0	-1.07	-1.07
2378	136	53	305	58	0	-1.17	-1.17
2379	181	58	119	64	0	0.61	0.61
2380	154	54	299	59	0	-0.96	-0.96
2381	1662	55	3797	59	0	-1.19	-1.19
2382	92	57	179	60	0	-0.96	-0.96
2383	216	56	473	60	0	-1.13	-1.13
2384	141	59	238	65	0	-0.76	-0.76
2385	1440	62	3145	73	0	-1.13	-1.13
2386	1445	61	3624	73	0	-1.33	-1.33
2387	123	62	250	73	0	-1.02	-1.02
2388	605	61	1520	68	0	-1.33	-1.33
2389	1033	60	2183	63	0	-1.08	-1.08
2390	377	61	896	63	0	-1.25	-1.25
2391	127	61	259	63	0	-1.03	-1.03
2392	129	65	178	75	0	-0.46	-0.46
2393	346	64	599	76	0	-0.79	-0.79
2394	323	63	1018	70	0	-1.66	-1.66
2395	2095	57	6565	57	0	-1.65	-1.65
2396	12704	56	23497	58	0	-0.89	-0.89
2397	167	58	263	59	0	-0.66	-0.66
2398	14720	68	18219	72	0	-0.31	-0.31
2399	429	56	780	58	0	-0.86	-0.86
2400	492	54	1577	59	0	-1.68	-1.68
2401	2730	57	9157	61	0	-1.75	-1.75
2402	20180	58	29403	61	0	-0.54	-0.54
2403	170	57	331	59	0	-0.96	-0.96
2404	20094	57	21481	60	0	-0.10	-0.10
2405	317	56	687	60	0	-1.12	-1.12
2406	427	57	1447	61	0	-1.76	-1.76
2407	2328	58	7932	65	0	-1.77	-1.77
2408	18870	60	28290	67	0	-0.58	-0.58
2409	190	60	339	65	0	-0.84	-0.84
2410	16502	60	20093	65	0	-0.28	-0.28
2411	347	60	735	63	0	-1.08	-1.08
2412	388	62	1265	66	0	-1.71	-1.71
2413	2240	62	6725	69	0	-1.59	-1.59
2414	12875	64	25062	74	0	-0.96	-0.96
2415	231	67	377	84	0	-0.71	-0.71
2416	14183	65	19542	72	0	-0.46	-0.46
2417	66	63	77	66	-50		-0.22
2418	57	62	62	66	-50		-0.12
2419	102	61	198	65	-100		-0.96
2420	108	65	197	70	0	-0.87	-0.87
2421	366	58	705	62	0	-0.95	-0.95
2422	446	57	1412	63	0	-1.66	-1.66
2423	2650	58	7021	61	0	-1.41	-1.41
2424	19514	57	18725	58	0	0.06	0.06
2425	427	58	877	57	0	-1.04	-1.04
2426	19555	59	12100	59	0	0.69	0.69
2427	390	57	684	59	0	-0.81	-0.81
2428	441	56	1170	59	0	-1.41	-1.41
2429	2116	58	5349	58	0	-1.34	-1.34
2430	18563	59	16793	61	0	0.14	0.14
2431	242	59	375	62	0	-0.63	-0.63
2432	19789	59	10472	65	0	0.92	0.92
2433	327	59	677	63	0	-1.05	-1.05
2434	425	58	1248	62	0	-1.55	-1.55
2435	2806	63	6621	64	0	-1.24	-1.24
2436	17232	61	16850	64	0	0.03	0.03
2437	246	66	398	73	0	-0.69	-0.69
2438	20048	68	18669	72	0	0.10	0.10
2439	414	65	606	63	0	-0.55	-0.55
2440	426	63	1252	60	0	-1.56	-1.56
2441	2515	60	6743	61	0	-1.42	-1.42
2442	14338	65	11780	61	0	0.28	0.28
2443	270	57	452	59	0	-0.74	-0.74
2444	22027	56	13555	62	0	0.70	0.70
2445	1466	56	2820	58	0	-0.94	-0.94
2446	1916	57	3426	56	0	-0.84	-0.84
2447	900	58	1642	57	0	-0.87	-0.87
2448	148	59	239	58	0	-0.69	-0.69
2449	983	57	1862	59	0	-0.92	-0.92
2450	355	56	629	59	0	-0.83	-0.83
2451	773	57	1669	59	0	-1.11	-1.11
2452	487	61	791	58	0	-0.70	-0.70
2453	1311	60	2859	60	0	-1.12	-1.12
2454	106	57	171	60	0	-0.69	-0.69
2455	744	59	1486	61	0	-1.00	-1.00
2456	945	58	1808	61	0	-0.94	-0.94
2457	7821	64	11695	64	0	-0.58	-0.58
2458	17495	69	13447	70	0	0.38	0.38
2459	531	75	1120	82	0	-1.08	-1.08
2460	853	70	1410	74	0	-0.73	-0.73
2461	2522	62	5353	64	0	-1.09	-1.09
2462	2637	62	4958	61	0	-0.91	-0.91
2463	794	63	1223	60	0	-0.62	-0.62
2464	7464	63	9546	61	0	-0.35	-0.35
2465	476	56	1099	58	0	-1.21	-1.21
2466	845	56	1886	57	0	-1.16	-1.16
2467	875	56	1724	56	0	-0.98	-0.98
2468	287	57	527	57	0	-0.88	-0.88
2469	807	58	1418	60	0	-0.81	-0.81
2470	898	57	1673	59	0	-0.90	-0.90
2471	1813	57	3418	61	0	-0.91	-0.91
2472	779	56	1829	57	0	-1.23	-1.23
2473	116	56	196	58	0	-0.76	-0.76
2474	584	58	1008	58	0	-0.79	-0.79
2475	1861	58	2603	59	0	-0.48	-0.48
2476	632	58	1246	59	0	-0.98	-0.98
2477	898	60	1807	60	0	-1.01	-1.01
2478	670	59	1308	60	0	-0.97	-0.97
2479	460	63	728	62	0	-0.66	-0.66
2480	3168	66	6648	69	0	-1.07	-1.07
2481	538	72	1053	79	0	-0.97	-0.97
2482	2777	71	4054	74	0	-0.55	-0.55
2483	171	62	308	62	0	-0.85	-0.85
2484	216	59	329	61	0	-0.61	-0.61
2485	113	60	163	60	0	-0.53	-0.53
2486	393	60	836	59	0	-1.09	-1.09
2487	110	56	190	58	0	-0.79	-0.79
2488	593	55	1162	57	0	-0.97	-0.97
2489	3026	58	6510	59	0	-1.11	-1.11
2490	355	59	667	61	0	-0.91	-0.91
2491	674	57	1474	59	0	-1.13	-1.13
2492	589	55	1174	58	0	-1.00	-1.00
2493	811	55	1882	59	0	-1.21	-1.21
2494	383	56	557	58	0	-0.54	-0.54
2495	877	56	1600	57	0	-0.87	-0.87
2496	864	58	1461	58	0	-0.76	-0.76
2497	142	58	267	58	0	-0.91	-0.91
2498	336	58	616	58	0	-0.87	-0.87
2499	2358	60	4101	57	0	-0.80	-0.80
2500	1525	61	2250	57	0	-0.56	-0.56
2501	292	59	492	59	0	-0.75	-0.75
2502	2747	63	6618	64	0	-1.27	-1.27
2503	9626	70	11807	75	0	-0.29	-0.29
2504	2196	67	3989	66	0	-0.86	-0.86
2505	110	62	147	59	0	-0.42	-0.42
2506	505	60	924	60	0	-0.87	-0.87
2507	188	60	268	60	0	-0.51	-0.51
2508	388	58	707	58	0	-0.87	-0.87
2509	683	56	1591	55	0	-1.22	-1.22
2510	99	55	163	55	0	-0.72	-0.72
2511	320	55	615	56	0	-0.94	-0.94
2512	754	57	1578	55	0	-1.07	-1.07
2513	264	58	512	55	0	-0.96	-0.96
2514	704	58	1514	58	0	-1.10	-1.10
2515	520	57	979	59	0	-0.91	-0.91
2516	1387	57	3258	59	0	-1.23	-1.23
2517	897	57	2123	58	0	-1.24	-1.24
2518	352	56	652	58	0	-0.89	-0.89
2519	164	60	284	57	0	-0.79	-0.79
2520	319	57	614	57	0	-0.94	-0.94
2521	121	61	179	59	0	-0.56	-0.56
2522	391	60	606	58	0	-0.63	-0.63
2523	320	58	656	60	0	-1.04	-1.04
2524	550	61	1086	60	0	-0.98	-0.98
2525	1613	62	2890	65	0	-0.84	-0.84
2526	385	60	610	59	0	-0.66	-0.66
2527	420	59	608	58	0	-0.53	-0.53
2528	955	63	1521	60	0	-0.67	-0.67
2529	985	66	1607	64	0	-0.71	-0.71
2530	342	58	518	57	0	-0.60	-0.60
2531	998	57	2227	57	0	-1.16	-1.16
2532	241	56	450	57	0	-0.90	-0.90
2533	335	57	729	56	0	-1.12	-1.12
2534	1369	59	1254	57	0	0.13	0.13
2535	227	57	451	56	0	-0.99	-0.99
2536	1340	57	2412	58	0	-0.85	-0.85
2537	6055	58	12165	59	0	-1.01	-1.01
2538	385	57	816	60	0	-1.08	-1.08
2539	453	56	849	57	0	-0.91	-0.91
2540	846	56	1835	57	0	-1.12	-1.12
2541	360	60	646	58	0	-0.84	-0.84
2542	5506	59	8957	57	0	-0.70	-0.70
2543	589	60	907	59	0	-0.62	-0.62
2544	638	58	1396	58	0	-1.13	-1.13
2545	127	59	211	59	0	-0.73	-0.73
2546	512	60	853	60	0	-0.74	-0.74
2547	341	62	699	62	0	-1.04	-1.04
2548	454	59	845	58	0	-0.90	-0.90
2549	92	60	105	59	0	-0.19	-0.19
2550	154	63	185	59	0	-0.26	-0.26
2551	97	60	121	60	0	-0.32	-0.32
2552	135	60	166	58	0	-0.30	-0.30
2553	599	59	1366	58	0	-1.19	-1.19
2554	188	57	295	58	0	-0.65	-0.65
2555	104	55	167	58	0	-0.68	-0.68
