^SAMPLE = GSM182248
!Sample_title = Saccharomyces cerevisiae MA-A4 MA-A8
!Sample_geo_accession = GSM182248
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A4
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A4
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A8
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
1955	482	47	519	64	0	-0.11	-0.11
1956	249	48	351	64	0	-0.50	-0.50
1957	3567	47	3160	62	0	0.17	0.17
1958	19772	46	15808	62	0	0.32	0.32
1959	595	49	528	67	0	0.17	0.17
1960	18261	61	32287	77	0	-0.82	-0.82
1961	177	46	239	65	0	-0.43	-0.43
1962	121	42	154	59	0	-0.35	-0.35
1963	109	42	149	58	0	-0.45	-0.45
1964	120	43	159	59	0	-0.41	-0.41
1965	90	42	129	58	0	-0.52	-0.52
1966	87	43	139	57	0	-0.68	-0.68
1967	80	42	116	57	0	-0.54	-0.54
1968	92	42	159	56	0	-0.79	-0.79
1969	540	43	508	58	0	0.09	0.09
1970	128	43	164	59	0	-0.36	-0.36
1971	3985	43	3975	57	0	0.00	0.00
1972	1003	42	946	58	0	0.08	0.08
1973	4263	43	4238	59	0	0.01	0.01
1974	2125	44	2245	59	0	-0.08	-0.08
1975	569	44	570	60	0	-0.00	-0.00
1976	1143	45	1013	62	0	0.17	0.17
1977	432	46	403	61	0	0.10	0.10
1978	1419	46	1282	62	0	0.15	0.15
1979	12963	46	13165	62	0	-0.02	-0.02
1980	2241	46	2089	62	0	0.10	0.10
1981	499	47	483	65	0	0.05	0.05
1982	1067	47	1184	64	0	-0.15	-0.15
1983	1195	44	1229	59	0	-0.04	-0.04
1984	1104	41	878	57	0	0.33	0.33
1985	373	41	386	58	0	-0.05	-0.05
1986	1823	42	1895	58	0	-0.06	-0.06
1987	632	42	498	57	0	0.34	0.34
1988	201	42	192	57	0	0.07	0.07
1989	383	41	373	56	0	0.04	0.04
1990	520	42	491	56	0	0.08	0.08
1991	365	41	325	57	0	0.17	0.17
1992	4961	42	5318	58	0	-0.10	-0.10
1993	574	43	615	58	0	-0.10	-0.10
1994	4049	43	3811	58	0	0.09	0.09
1995	1296	43	1258	57	0	0.04	0.04
1996	7213	44	6690	59	0	0.11	0.11
1997	717	44	692	60	0	0.05	0.05
1998	1674	44	1546	60	0	0.11	0.11
1999	574	46	559	60	0	0.04	0.04
2000	16579	47	15917	60	0	0.06	0.06
2001	524	44	459	60	0	0.19	0.19
2002	710	45	633	60	0	0.17	0.17
2003	3404	44	2937	60	0	0.21	0.21
2004	1201	43	1071	60	0	0.17	0.17
2005	370	41	446	58	0	-0.27	-0.27
2006	3984	41	3985	57	0	-0.00	-0.00
2007	1748	42	1817	58	0	-0.06	-0.06
2008	286	42	292	58	0	-0.03	-0.03
2009	902	42	897	57	0	0.01	0.01
2010	131	41	197	57	0	-0.59	-0.59
2011	489	41	863	56	0	-0.82	-0.82
2012	256	42	284	56	0	-0.15	-0.15
2013	1006	42	923	56	0	0.12	0.12
2014	1235	42	1402	57	0	-0.18	-0.18
2015	730	42	703	56	0	0.05	0.05
2016	1356	42	1329	57	0	0.03	0.03
2017	217	42	220	56	0	-0.02	-0.02
2018	3312	43	3451	58	0	-0.06	-0.06
2019	2139	44	2077	58	0	0.04	0.04
2020	226	45	235	59	0	-0.06	-0.06
2021	14575	45	12466	59	0	0.23	0.23
2022	6578	45	6259	60	0	0.07	0.07
2023	2477	45	2379	61	0	0.06	0.06
2024	929	46	881	61	0	0.08	0.08
2025	1358	43	1401	57	0	-0.04	-0.04
2026	5207	42	4758	58	0	0.13	0.13
2027	920	42	848	58	0	0.12	0.12
2028	1249	42	1216	57	0	0.04	0.04
2029	2037	43	2017	57	0	0.01	0.01
2030	1640	42	1842	56	0	-0.17	-0.17
2031	189	43	238	55	0	-0.33	-0.33
2032	1179	40	1183	56	0	-0.00	-0.00
2033	1106	41	1085	57	0	0.03	0.03
2034	898	41	897	56	0	0.00	0.00
2035	672	42	652	55	0	0.04	0.04
2036	1552	43	1558	57	0	-0.01	-0.01
2037	1826	42	1670	55	0	0.13	0.13
2038	1506	42	1536	56	0	-0.03	-0.03
2039	888	42	990	57	0	-0.16	-0.16
2040	706	43	692	59	0	0.03	0.03
2041	3979	44	4682	59	0	-0.23	-0.23
2042	2682	45	2613	60	0	0.04	0.04
2043	623	45	697	59	0	-0.16	-0.16
2044	1033	46	996	60	0	0.05	0.05
2045	1059	47	1079	62	0	-0.03	-0.03
2046	4859	47	6128	62	0	-0.33	-0.33
2047	11354	44	12676	60	0	-0.16	-0.16
2048	14975	43	17050	59	0	-0.19	-0.19
2049	4201	42	4037	58	0	0.06	0.06
2050	4143	42	3278	57	0	0.34	0.34
2051	766	42	666	57	0	0.20	0.20
2052	132	42	162	58	0	-0.30	-0.30
2053	2003	42	1835	57	0	0.13	0.13
2054	1477	42	1543	57	0	-0.06	-0.06
2055	1268	41	1368	56	0	-0.11	-0.11
2056	3154	41	3042	58	0	0.05	0.05
2057	5029	41	4350	57	0	0.21	0.21
2058	1515	42	1489	57	0	0.02	0.02
2059	724	42	927	57	0	-0.36	-0.36
2060	627	42	663	57	0	-0.08	-0.08
2061	109	44	159	58	0	-0.54	-0.54
2062	420	44	852	60	0	-1.02	-1.02
2063	340	44	297	59	0	0.20	0.20
2064	209	43	218	59	0	-0.06	-0.06
2065	695	43	760	58	0	-0.13	-0.13
2066	264	44	250	60	0	0.08	0.08
2067	569	45	560	61	0	0.02	0.02
2068	1130	46	1052	60	0	0.10	0.10
2069	634	43	606	59	0	0.07	0.07
2070	892	43	770	57	0	0.21	0.21
2071	22395	43	17396	58	0	0.36	0.36
2072	2287	43	2273	58	0	0.01	0.01
2073	2638	42	2834	57	0	-0.10	-0.10
2074	4705	43	5053	60	0	-0.10	-0.10
2075	22247	43	20202	59	0	0.14	0.14
2076	1190	42	1151	58	0	0.05	0.05
2077	2669	43	3629	57	0	-0.44	-0.44
2078	185	42	202	58	0	-0.13	-0.13
2079	722	41	738	57	0	-0.03	-0.03
2080	1225	42	945	56	0	0.37	0.37
2081	460	42	440	56	0	0.06	0.06
2082	1802	42	1722	57	0	0.07	0.07
2083	1598	43	1458	57	0	0.13	0.13
2084	688	43	854	60	0	-0.31	-0.31
2085	913	44	674	59	0	0.44	0.44
2086	726	45	619	59	0	0.23	0.23
2087	427	46	367	59	0	0.22	0.22
2088	11444	46	11094	62	0	0.04	0.04
2089	29708	47	31337	63	0	-0.08	-0.08
2090	543	48	519	63	0	0.07	0.07
2091	1329	42	1185	57	0	0.17	0.17
2092	814	43	723	59	0	0.17	0.17
2093	5309	43	4250	59	0	0.32	0.32
2094	177	43	194	59	0	-0.13	-0.13
2095	146	42	158	58	0	-0.11	-0.11
2096	2963	41	3373	59	0	-0.19	-0.19
2097	600	41	587	58	0	0.03	0.03
2098	884	42	903	57	0	-0.03	-0.03
2099	2079	42	2010	56	0	0.05	0.05
2100	982	42	884	55	0	0.15	0.15
2101	848	42	861	56	0	-0.02	-0.02
2102	603	43	635	57	0	-0.07	-0.07
2103	1235	42	1150	57	0	0.10	0.10
2104	2412	42	2491	57	0	-0.05	-0.05
2105	2623	42	2510	57	0	0.06	0.06
2106	454	44	331	58	0	0.46	0.46
2107	172	44	245	59	0	-0.51	-0.51
2108	146	45	182	59	0	-0.32	-0.32
2109	343	45	316	58	0	0.12	0.12
2110	1673	45	1538	59	0	0.12	0.12
2111	128	45	154	59	0	-0.27	-0.27
2112	616	46	649	60	0	-0.08	-0.08
2113	429	44	473	60	0	-0.14	-0.14
2114	1000	46	923	62	0	0.12	0.12
2115	2226	51	2359	68	0	-0.08	-0.08
2116	1959	49	1989	66	0	-0.02	-0.02
2117	451	42	501	58	0	-0.15	-0.15
2118	919	41	918	57	0	0.00	0.00
2119	675	41	661	57	0	0.03	0.03
2120	138	42	177	56	0	-0.36	-0.36
2121	768	42	754	56	0	0.03	0.03
2122	2173	41	2148	56	0	0.02	0.02
2123	3189	43	3296	56	0	-0.05	-0.05
2124	528	43	580	58	0	-0.14	-0.14
2125	2284	42	1924	56	0	0.25	0.25
2126	1529	42	1106	56	0	0.47	0.47
2127	382	42	411	57	0	-0.11	-0.11
2128	811	43	963	58	0	-0.25	-0.25
2129	622	44	690	60	0	-0.15	-0.15
2130	46	45	58	61	-50		-0.33
2131	46	45	60	60	-50		-0.38
2132	461	45	478	59	0	-0.05	-0.05
2133	231	45	247	59	0	-0.10	-0.10
2134	145	45	169	60	0	-0.22	-0.22
2135	389	45	365	62	0	0.09	0.09
2136	1056	47	1177	64	0	-0.16	-0.16
2137	1929	52	1830	72	0	0.08	0.08
2138	1448	57	1270	77	0	0.19	0.19
2139	1147	44	1298	60	0	-0.18	-0.18
2140	507	41	493	57	0	0.04	0.04
2141	41	42	56	57	-50		-0.45
2142	631	42	608	56	0	0.05	0.05
2143	6959	41	4854	56	0	0.52	0.52
2144	1426	42	1416	57	0	0.01	0.01
2145	209	44	234	56	0	-0.16	-0.16
2146	24906	44	23934	57	0	0.06	0.06
2147	43	43	58	56	-50		-0.43
2148	415	43	492	56	0	-0.25	-0.25
2149	485	44	509	58	0	-0.07	-0.07
2150	143	44	183	59	0	-0.36	-0.36
2151	8302	45	7539	59	0	0.14	0.14
2152	439	45	436	60	0	0.01	0.01
2153	573	44	554	59	0	0.05	0.05
2154	191	44	209	59	0	-0.13	-0.13
2155	1118	44	1205	59	0	-0.11	-0.11
2156	3455	45	3899	61	0	-0.17	-0.17
2157	213	45	219	61	0	-0.04	-0.04
2158	1601	47	1603	61	0	-0.00	-0.00
2159	360	50	434	65	0	-0.27	-0.27
2160	623	57	704	78	0	-0.18	-0.18
2161	449	45	475	62	0	-0.08	-0.08
2162	465	41	460	57	0	0.02	0.02
2163	1084	41	1198	57	0	-0.14	-0.14
2164	3341	41	3188	56	0	0.07	0.07
2165	1182	41	1283	57	0	-0.12	-0.12
2166	459	42	446	58	0	0.04	0.04
2167	562	42	674	56	0	-0.26	-0.26
2168	119	43	146	56	0	-0.30	-0.30
2169	214	43	193	56	0	0.15	0.15
2170	2708	43	2552	56	0	0.09	0.09
2171	506	43	528	58	0	-0.06	-0.06
2172	659	43	722	59	0	-0.13	-0.13
2173	2556	43	2813	59	0	-0.14	-0.14
2174	410	43	439	58	0	-0.10	-0.10
2175	954	44	756	59	0	0.34	0.34
2176	176	43	193	59	0	-0.13	-0.13
2177	3599	44	3643	60	0	-0.02	-0.02
2178	452	45	531	59	0	-0.23	-0.23
2179	1199	43	1220	58	0	-0.03	-0.03
2180	1027	44	1138	60	0	-0.15	-0.15
2181	4994	45	4604	64	0	0.12	0.12
2182	556	49	514	68	0	0.11	0.11
2183	1723	44	1719	61	0	0.00	0.00
2184	1735	43	1945	57	0	-0.16	-0.16
2185	652	42	918	57	0	-0.49	-0.49
2186	993	41	1089	57	0	-0.13	-0.13
2187	2053	41	1968	57	0	0.06	0.06
2188	1086	42	1177	57	0	-0.12	-0.12
2189	674	42	676	56	0	-0.00	-0.00
2190	618	43	629	57	0	-0.03	-0.03
2191	601	43	549	58	0	0.13	0.13
2192	1371	43	1493	57	0	-0.12	-0.12
2193	259	44	266	57	0	-0.04	-0.04
2194	2645	43	3541	58	0	-0.42	-0.42
2195	582	43	658	58	0	-0.18	-0.18
2196	222	44	290	58	0	-0.39	-0.39
2197	298	45	331	59	0	-0.15	-0.15
2198	420	45	429	59	0	-0.03	-0.03
2199	2085	45	2436	60	0	-0.22	-0.22
2200	5555	45	4139	60	0	0.42	0.42
2201	624	43	680	60	0	-0.12	-0.12
2202	3646	44	5285	60	0	-0.54	-0.54
2203	568	44	570	61	0	-0.01	-0.01
2204	1360	45	1387	61	0	-0.03	-0.03
2205	831	42	887	58	0	-0.09	-0.09
2206	837	43	885	59	0	-0.08	-0.08
2207	1461	43	1663	57	0	-0.19	-0.19
2208	670	42	536	58	0	0.32	0.32
2209	1812	42	2065	56	0	-0.19	-0.19
2210	4339	42	4708	57	0	-0.12	-0.12
2211	8227	43	7112	57	0	0.21	0.21
2212	210	44	249	58	0	-0.25	-0.25
2213	8731	45	17164	60	0	-0.98	-0.98
2214	394	44	412	58	0	-0.06	-0.06
2215	13898	44	12901	58	0	0.11	0.11
2216	1021	44	1259	57	0	-0.30	-0.30
2217	1184	44	1178	58	0	0.01	0.01
2218	231	44	290	59	0	-0.33	-0.33
2219	1488	46	1609	59	0	-0.11	-0.11
2220	187	45	191	61	0	-0.03	-0.03
2221	723	45	784	60	0	-0.12	-0.12
2222	4363	45	3647	60	0	0.26	0.26
2223	109	43	135	58	0	-0.31	-0.31
2224	1708	42	1653	58	0	0.05	0.05
2225	5394	43	5018	58	0	0.10	0.10
2226	160	41	184	57	0	-0.20	-0.20
2227	393	41	460	56	0	-0.23	-0.23
2228	3192	43	2882	58	0	0.15	0.15
2229	1450	44	1709	58	0	-0.24	-0.24
2230	326	43	335	57	0	-0.04	-0.04
2231	506	42	590	57	0	-0.22	-0.22
2232	986	43	1018	56	0	-0.05	-0.05
2233	155	43	199	56	0	-0.36	-0.36
2234	169	43	204	56	0	-0.27	-0.27
2235	597	44	589	57	0	0.02	0.02
2236	13874	43	12598	57	0	0.14	0.14
2237	682	43	711	57	0	-0.06	-0.06
2238	5139	44	6635	59	0	-0.37	-0.37
2239	401	44	401	59	0	0.00	0.00
2240	316	43	397	59	0	-0.33	-0.33
2241	477	44	504	60	0	-0.08	-0.08
2242	302	46	310	61	0	-0.04	-0.04
2243	15249	44	15492	59	0	-0.02	-0.02
2244	510	44	586	58	0	-0.20	-0.20
2245	147	43	174	58	0	-0.24	-0.24
2246	4888	41	5209	58	0	-0.09	-0.09
2247	2979	42	3315	58	0	-0.15	-0.15
2248	561	41	577	57	0	-0.04	-0.04
2249	166	41	181	57	0	-0.12	-0.12
2250	360	42	370	60	0	-0.04	-0.04
2251	993	44	995	59	0	-0.00	-0.00
2252	195	44	195	59	0	0.00	0.00
2253	15927	44	14585	58	0	0.13	0.13
2254	2503	43	1757	56	0	0.51	0.51
2255	5209	42	7389	56	0	-0.50	-0.50
2256	140	42	159	56	0	-0.18	-0.18
2257	382	42	373	56	0	0.03	0.03
2258	422	42	410	57	0	0.04	0.04
2259	339	42	358	57	0	-0.08	-0.08
2260	378	43	379	58	0	-0.00	-0.00
2261	1200	43	1229	58	0	-0.03	-0.03
2262	653	44	922	58	0	-0.50	-0.50
2263	182	44	216	59	0	-0.25	-0.25
2264	1872	44	1875	59	0	-0.00	-0.00
2265	5484	44	7700	58	0	-0.49	-0.49
2266	974	44	945	58	0	0.04	0.04
2267	2635	44	2444	61	0	0.11	0.11
2268	7940	41	7624	59	0	0.06	0.06
2269	443	40	417	56	0	0.09	0.09
2270	494	41	461	57	0	0.10	0.10
2271	1736	41	1811	57	0	-0.06	-0.06
2272	493	42	559	58	0	-0.18	-0.18
2273	230	42	318	58	0	-0.47	-0.47
2274	1340	42	1622	57	0	-0.28	-0.28
2275	534	41	578	58	0	-0.11	-0.11
2276	1717	43	1579	56	0	0.12	0.12
2277	229	42	240	57	0	-0.07	-0.07
2278	2309	41	2219	56	0	0.06	0.06
2279	133	42	145	56	0	-0.12	-0.12
2280	251	42	236	57	0	0.09	0.09
2281	766	43	781	58	0	-0.03	-0.03
2282	8124	43	13504	59	0	-0.73	-0.73
2283	670	43	734	58	0	-0.13	-0.13
2284	646	43	658	59	0	-0.03	-0.03
2285	528	45	658	61	0	-0.32	-0.32
2286	1180	44	1205	60	0	-0.03	-0.03
2287	1849	44	2125	59	0	-0.20	-0.20
2288	455	43	501	58	0	-0.14	-0.14
2289	128	45	144	62	0	-0.17	-0.17
2290	141	43	162	61	0	-0.20	-0.20
2291	1156	42	1093	58	0	0.08	0.08
2292	500	44	530	60	0	-0.08	-0.08
2293	5085	43	5648	58	0	-0.15	-0.15
2294	633	43	718	59	0	-0.18	-0.18
2295	2405	42	2713	57	0	-0.17	-0.17
2296	670	43	725	58	0	-0.11	-0.11
2297	602	42	730	58	0	-0.28	-0.28
2298	1245	43	1311	57	0	-0.07	-0.07
2299	762	42	956	55	0	-0.33	-0.33
2300	906	42	978	56	0	-0.11	-0.11
2301	580	44	733	56	0	-0.34	-0.34
2302	170	42	192	56	0	-0.18	-0.18
2303	218	42	255	58	0	-0.23	-0.23
2304	120	43	155	57	0	-0.37	-0.37
2305	1528	44	1397	58	0	0.13	0.13
2306	1107	44	1146	59	0	-0.05	-0.05
2307	1066	45	1149	60	0	-0.11	-0.11
2308	906	45	792	60	0	0.19	0.19
2309	2270	45	2484	60	0	-0.13	-0.13
2310	772	45	842	60	0	-0.13	-0.13
2311	222	45	233	62	0	-0.07	-0.07
2312	4936	42	4981	62	0	-0.01	-0.01
2313	166	45	176	62	0	-0.08	-0.08
2314	715	50	820	68	0	-0.20	-0.20
2315	8697	48	9763	64	0	-0.17	-0.17
2316	740	44	768	60	0	-0.05	-0.05
2317	218	43	323	58	0	-0.57	-0.57
2318	2574	43	2885	58	0	-0.16	-0.16
2319	122	44	149	57	0	-0.29	-0.29
2320	202	43	230	57	0	-0.19	-0.19
2321	246	42	305	57	0	-0.31	-0.31
2322	108	43	158	57	0	-0.55	-0.55
2323	487	44	595	57	0	-0.29	-0.29
2324	1516	43	1271	57	0	0.25	0.25
2325	4065	43	3783	58	0	0.10	0.10
2326	468	45	449	59	0	0.06	0.06
2327	333	46	332	59	0	0.00	0.00
2328	3880	45	4738	59	0	-0.29	-0.29
2329	539	45	585	60	0	-0.12	-0.12
2330	168	45	170	60	0	-0.02	-0.02
2331	1111	45	1124	61	0	-0.02	-0.02
2332	2410	46	7610	60	0	-1.66	-1.66
2333	521	44	464	62	0	0.17	0.17
2334	420	43	345	60	0	0.28	0.28
2335	638	48	685	67	0	-0.10	-0.10
2336	1292	55	1357	76	0	-0.07	-0.07
2337	993	55	1199	74	0	-0.27	-0.27
2338	3727	44	4611	60	0	-0.31	-0.31
2339	162	43	201	59	0	-0.31	-0.31
2340	414	43	502	58	0	-0.28	-0.28
2341	1428	43	1310	59	0	0.12	0.12
2342	181	43	212	58	0	-0.23	-0.23
2343	180	44	200	59	0	-0.15	-0.15
2344	10753	44	12032	58	0	-0.16	-0.16
2345	109	44	136	58	0	-0.32	-0.32
2346	4949	42	4879	59	0	0.02	0.02
2347	129	42	154	59	0	-0.26	-0.26
2348	592	45	666	60	0	-0.17	-0.17
2349	910	45	1079	60	0	-0.25	-0.25
2350	1333	46	1641	60	0	-0.30	-0.30
2351	2794	45	3322	60	0	-0.25	-0.25
2352	115	46	141	61	0	-0.29	-0.29
2353	159	47	182	62	0	-0.19	-0.19
2354	9417	48	13164	61	0	-0.48	-0.48
2355	1677	44	1813	61	0	-0.11	-0.11
2356	486	45	482	61	0	0.01	0.01
2357	2216	47	2720	64	0	-0.30	-0.30
2358	3367	53	3377	70	0	-0.00	-0.00
2359	13903	58	12592	82	0	0.14	0.14
2360	727	46	700	64	0	0.05	0.05
2361	567	43	592	60	0	-0.06	-0.06
2362	2087	43	2255	59	0	-0.11	-0.11
2363	534	43	527	58	0	0.02	0.02
2364	992	43	823	58	0	0.27	0.27
2365	144	44	160	58	0	-0.15	-0.15
2366	662	44	719	59	0	-0.12	-0.12
2367	198	44	199	59	0	-0.01	-0.01
2368	12283	44	13747	59	0	-0.16	-0.16
2369	308	44	319	59	0	-0.05	-0.05
2370	122	45	138	60	0	-0.18	-0.18
2371	1576	46	1833	62	0	-0.22	-0.22
2372	212	47	237	63	0	-0.16	-0.16
2373	13607	47	12719	63	0	0.10	0.10
2374	1124	46	1200	62	0	-0.09	-0.09
2375	2123	47	2179	62	0	-0.04	-0.04
2376	3575	47	3335	61	0	0.10	0.10
2377	1523	44	1457	63	0	0.06	0.06
2378	200	46	235	60	0	-0.23	-0.23
2379	114	47	141	64	0	-0.31	-0.31
2380	232	49	288	67	0	-0.31	-0.31
2381	1769	55	2440	76	0	-0.46	-0.46
2382	87	45	132	62	0	-0.60	-0.60
2383	322	42	339	59	0	-0.07	-0.07
2384	134	43	167	60	0	-0.32	-0.32
2385	1819	44	1850	59	0	-0.02	-0.02
2386	2153	44	2110	59	0	0.03	0.03
2387	124	43	147	59	0	-0.25	-0.25
2388	702	43	713	59	0	-0.02	-0.02
2389	1141	43	1288	58	0	-0.17	-0.17
2390	595	43	662	59	0	-0.15	-0.15
2391	112	45	124	59	0	-0.15	-0.15
2392	80	44	101	61	0	-0.34	-0.34
2393	395	46	460	61	0	-0.22	-0.22
2394	249	47	487	64	0	-0.97	-0.97
2395	4106	50	3425	65	0	0.26	0.26
2396	16676	47	16122	64	0	0.05	0.05
2397	247	48	264	65	0	-0.10	-0.10
2398	8596	48	16623	64	0	-0.95	-0.95
2399	486	46	534	65	0	-0.14	-0.14
2400	269	44	528	62	0	-0.97	-0.97
2401	5160	46	4381	64	0	0.24	0.24
2402	22627	47	19224	66	0	0.24	0.24
2403	311	47	320	68	0	-0.04	-0.04
2404	11510	44	20054	64	0	-0.80	-0.80
2405	491	43	539	59	0	-0.13	-0.13
2406	333	44	538	61	0	-0.69	-0.69
2407	3719	46	3425	62	0	0.12	0.12
2408	19809	45	17168	62	0	0.21	0.21
2409	256	43	280	62	0	-0.13	-0.13
2410	13130	43	19420	60	0	-0.56	-0.56
2411	410	42	464	58	0	-0.18	-0.18
2412	266	43	454	59	0	-0.77	-0.77
2413	2894	45	2816	61	0	0.04	0.04
2414	12723	47	13182	62	0	-0.05	-0.05
2415	256	47	261	63	0	-0.03	-0.03
2416	10212	47	19125	65	0	-0.91	-0.91
2417	48	47	67	64	-50		-0.48
2418	49	47	67	64	-50		-0.45
2419	47	47	65	63	-50		-0.47
2420	50	48	66	63	-50		-0.40
2421	385	45	402	60	0	-0.06	-0.06
2422	239	44	366	61	0	-0.61	-0.61
2423	4090	45	3692	61	0	0.15	0.15
2424	20042	46	15451	61	0	0.38	0.38
2425	574	46	563	61	0	0.03	0.03
2426	8466	46	23232	61	0	-1.46	-1.46
2427	372	45	360	60	0	0.05	0.05
2428	206	46	335	60	0	-0.70	-0.70
2429	2319	46	2094	60	0	0.15	0.15
2430	20417	47	17327	62	0	0.24	0.24
2431	338	46	342	61	0	-0.02	-0.02
2432	7746	46	24694	60	0	-1.67	-1.67
2433	451	46	418	60	0	0.11	0.11
2434	285	44	419	58	0	-0.56	-0.56
2435	3815	45	3560	59	0	0.10	0.10
2436	16845	45	16542	58	0	0.03	0.03
2437	316	44	280	57	0	0.17	0.17
2438	11386	46	15683	58	0	-0.46	-0.46
2439	619	46	583	59	0	0.09	0.09
2440	385	45	630	58	0	-0.71	-0.71
2441	4557	45	4162	58	0	0.13	0.13
2442	18661	45	19238	60	0	-0.04	-0.04
2443	237	46	248	60	0	-0.07	-0.07
2444	11189	45	25517	61	0	-1.19	-1.19
2445	2013	46	1818	62	0	0.15	0.15
2446	2225	45	1856	60	0	0.26	0.26
2447	1314	45	1099	59	0	0.26	0.26
2448	173	45	178	59	0	-0.04	-0.04
2449	1124	45	1042	60	0	0.11	0.11
2450	400	44	389	59	0	0.04	0.04
2451	764	44	867	60	0	-0.18	-0.18
2452	656	45	582	59	0	0.17	0.17
2453	1416	46	1519	59	0	-0.10	-0.10
2454	168	46	169	60	0	-0.01	-0.01
2455	761	50	871	63	0	-0.19	-0.19
2456	2031	47	1155	61	0	0.81	0.81
2457	8477	45	8751	57	0	-0.05	-0.05
2458	14926	45	15606	57	0	-0.06	-0.06
2459	456	45	547	56	0	-0.26	-0.26
2460	1048	45	957	57	0	0.13	0.13
2461	4230	45	3429	59	0	0.30	0.30
2462	5297	46	3763	57	0	0.49	0.49
2463	1133	45	1051	58	0	0.11	0.11
2464	8555	46	8836	60	0	-0.05	-0.05
2465	676	45	653	60	0	0.05	0.05
2466	1084	45	977	60	0	0.15	0.15
2467	1184	45	1040	60	0	0.19	0.19
2468	333	45	344	58	0	-0.05	-0.05
2469	884	45	921	59	0	-0.06	-0.06
2470	889	45	928	59	0	-0.06	-0.06
2471	1996	44	1986	58	0	0.01	0.01
2472	1012	44	1000	58	0	0.02	0.02
2473	155	46	165	58	0	-0.09	-0.09
2474	576	45	642	59	0	-0.16	-0.16
2475	1741	46	1731	59	0	0.01	0.01
2476	812	46	790	58	0	0.04	0.04
2477	882	46	970	60	0	-0.14	-0.14
2478	789	46	805	58	0	-0.03	-0.03
2479	410	46	424	58	0	-0.05	-0.05
2480	3072	44	3718	57	0	-0.28	-0.28
2481	537	45	515	57	0	0.06	0.06
2482	3070	44	2959	57	0	0.05	0.05
2483	173	45	206	58	0	-0.25	-0.25
2484	265	45	269	57	0	-0.02	-0.02
2485	130	45	155	57	0	-0.25	-0.25
2486	476	45	599	59	0	-0.33	-0.33
2487	173	45	181	59	0	-0.07	-0.07
2488	666	44	739	60	0	-0.15	-0.15
2489	4018	46	3603	60	0	0.16	0.16
2490	442	46	464	59	0	-0.07	-0.07
2491	755	46	750	59	0	0.01	0.01
2492	403	44	523	58	0	-0.38	-0.38
2493	1236	46	1170	59	0	0.08	0.08
2494	298	44	315	58	0	-0.08	-0.08
2495	1002	45	982	58	0	0.03	0.03
2496	1128	44	890	57	0	0.34	0.34
2497	193	44	203	56	0	-0.07	-0.07
2498	516	44	468	57	0	0.14	0.14
2499	2883	42	2725	57	0	0.08	0.08
2500	1235	45	1335	57	0	-0.11	-0.11
2501	349	44	304	57	0	0.20	0.20
2502	3600	43	3460	57	0	0.06	0.06
2503	7841	46	11060	58	0	-0.50	-0.50
2504	2555	44	2559	57	0	-0.00	-0.00
2505	108	44	131	58	0	-0.28	-0.28
2506	745	46	684	59	0	0.12	0.12
2507	235	45	226	57	0	0.06	0.06
2508	437	46	473	58	0	-0.11	-0.11
