^SAMPLE = GSM182252
!Sample_title = Saccharomyces cerevisiae MA-A3 MA-A0
!Sample_geo_accession = GSM182252
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A3
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A3
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A0
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A0
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
1735	630	49	795	71	0	-0.34	-0.34
1736	1875	46	2458	68	0	-0.39	-0.39
1737	1465	44	2176	67	0	-0.57	-0.57
1738	536	44	666	64	0	-0.31	-0.31
1739	345	49	552	68	0	-0.68	-0.68
1740	798	48	1398	66	0	-0.81	-0.81
1741	1288	46	1520	62	0	-0.24	-0.24
1742	2703	46	1166	62	0	1.21	1.21
1743	1674	46	1516	63	0	0.14	0.14
1744	724	46	670	62	0	0.11	0.11
1745	412	46	417	62	0	-0.02	-0.02
1746	4754	46	5237	63	0	-0.14	-0.14
1747	1379	46	1129	64	0	0.29	0.29
1748	1697	45	1572	64	0	0.11	0.11
1749	3768	45	6947	64	0	-0.88	-0.88
1750	4255	46	4530	64	0	-0.09	-0.09
1751	2408	46	2141	64	0	0.17	0.17
1752	5032	45	4588	63	0	0.13	0.13
1753	1410	45	1101	61	0	0.36	0.36
1754	3019	44	2444	63	0	0.30	0.30
1755	1803	45	1712	64	0	0.07	0.07
1756	1015	49	1046	71	0	-0.04	-0.04
1757	194	50	207	72	0	-0.09	-0.09
1758	796	46	623	68	0	0.35	0.35
1759	2036	45	1576	67	0	0.37	0.37
1760	1488	44	1554	65	0	-0.06	-0.06
1761	974	48	776	63	0	0.33	0.33
1762	1573	45	1766	61	0	-0.17	-0.17
1763	575	46	466	63	0	0.30	0.30
1764	1365	47	1135	62	0	0.27	0.27
1765	167	46	229	62	0	-0.46	-0.46
1766	2577	45	3954	62	0	-0.62	-0.62
1767	761	45	1160	61	0	-0.61	-0.61
1768	741	46	821	62	0	-0.15	-0.15
1769	562	45	764	62	0	-0.44	-0.44
1770	4038	45	6942	64	0	-0.78	-0.78
1771	281	45	369	63	0	-0.39	-0.39
1772	1035	45	1333	64	0	-0.37	-0.37
1773	204	46	257	63	0	-0.33	-0.33
1774	18665	46	14571	62	0	0.36	0.36
1775	629	44	770	61	0	-0.29	-0.29
1776	134	43	225	62	0	-0.75	-0.75
1777	1000	45	1250	64	0	-0.32	-0.32
1778	901	49	1000	71	0	-0.15	-0.15
1779	2529	51	3231	73	0	-0.35	-0.35
1780	659	46	773	68	0	-0.23	-0.23
1781	10183	45	18096	68	0	-0.83	-0.83
1782	2216	45	2763	66	0	-0.32	-0.32
1783	1954	47	3922	63	0	-1.01	-1.01
1784	624	45	771	61	0	-0.31	-0.31
1785	1973	45	2364	62	0	-0.26	-0.26
1786	379	45	409	61	0	-0.11	-0.11
1787	4589	46	8557	62	0	-0.90	-0.90
1788	1608	46	2107	61	0	-0.39	-0.39
1789	544	45	889	60	0	-0.71	-0.71
1790	1476	44	2654	61	0	-0.85	-0.85
1791	494	44	592	62	0	-0.26	-0.26
1792	643	45	883	63	0	-0.46	-0.46
1793	1082	45	1798	64	0	-0.73	-0.73
1794	1842	46	2807	63	0	-0.61	-0.61
1795	562	45	689	62	0	-0.29	-0.29
1796	909	44	1066	63	0	-0.23	-0.23
1797	125	44	191	61	0	-0.61	-0.61
1798	133	44	201	61	0	-0.60	-0.60
1799	142	44	201	63	0	-0.50	-0.50
1800	174	45	247	66	0	-0.51	-0.51
1801	4649	51	5753	72	0	-0.31	-0.31
1802	156	43	209	65	0	-0.42	-0.42
1803	173	42	214	64	0	-0.31	-0.31
1804	529	44	609	65	0	-0.20	-0.20
1805	846	45	1152	60	0	-0.45	-0.45
1806	526	45	882	61	0	-0.75	-0.75
1807	110	45	165	61	0	-0.58	-0.58
1808	140	46	227	62	0	-0.70	-0.70
1809	12417	46	14351	63	0	-0.21	-0.21
1810	1561	45	2508	62	0	-0.68	-0.68
1811	315	45	490	61	0	-0.64	-0.64
1812	484	45	614	62	0	-0.34	-0.34
1813	1415	45	2152	62	0	-0.60	-0.60
1814	209	46	351	62	0	-0.75	-0.75
1815	532	46	691	64	0	-0.38	-0.38
1816	1178	46	1544	64	0	-0.39	-0.39
1817	289	44	389	64	0	-0.43	-0.43
1818	5292	45	7219	63	0	-0.45	-0.45
1819	2464	43	3967	61	0	-0.69	-0.69
1820	228	43	317	60	0	-0.48	-0.48
1821	846	44	835	63	0	0.02	0.02
1822	157	43	216	63	0	-0.46	-0.46
1823	577	45	623	65	0	-0.11	-0.11
1824	1922	44	2441	64	0	-0.34	-0.34
1825	1322	42	2150	62	0	-0.70	-0.70
1826	718	42	953	63	0	-0.41	-0.41
1827	101	46	181	60	0	-0.84	-0.84
1828	631	44	902	59	0	-0.52	-0.52
1829	588	45	1093	60	0	-0.89	-0.89
1830	424	46	641	62	0	-0.60	-0.60
1831	730	46	1124	61	0	-0.62	-0.62
1832	3316	46	4891	62	0	-0.56	-0.56
1833	423	46	620	61	0	-0.55	-0.55
1834	1581	45	2463	63	0	-0.64	-0.64
1835	1803	45	3240	63	0	-0.85	-0.85
1836	153	46	250	64	0	-0.71	-0.71
1837	882	45	1111	63	0	-0.33	-0.33
1838	1876	45	3082	63	0	-0.72	-0.72
1839	409	45	503	64	0	-0.30	-0.30
1840	303	44	401	63	0	-0.40	-0.40
1841	247	44	296	61	0	-0.26	-0.26
1842	393	43	491	60	0	-0.32	-0.32
1843	122	43	177	61	0	-0.54	-0.54
1844	2635	43	2769	63	0	-0.07	-0.07
1845	212	44	273	64	0	-0.36	-0.36
1846	121	45	168	65	0	-0.47	-0.47
1847	170	42	226	63	0	-0.41	-0.41
1848	262	41	291	62	0	-0.15	-0.15
1849	117	46	184	60	0	-0.65	-0.65
1850	880	45	1477	61	0	-0.75	-0.75
1851	200	45	291	61	0	-0.54	-0.54
1852	1500	46	2583	62	0	-0.78	-0.78
1853	369	45	574	62	0	-0.64	-0.64
1854	864	45	1298	61	0	-0.59	-0.59
1855	298	44	412	62	0	-0.47	-0.47
1856	2991	45	4215	64	0	-0.49	-0.49
1857	438	46	616	64	0	-0.49	-0.49
1858	1390	47	2182	66	0	-0.65	-0.65
1859	3902	45	5993	64	0	-0.62	-0.62
1860	1091	45	1790	64	0	-0.71	-0.71
1861	56	46	70	63	-75		-0.32
1862	55	45	75	64	-75		-0.45
1863	54	45	70	63	-75		-0.37
1864	49	43	66	62	-75		-0.43
1865	50	42	65	61	-75		-0.38
1866	1145	44	1769	61	-75		-0.63
1867	49	45	67	62	-75		-0.45
1868	45	44	64	63	-75		-0.51
1869	46	41	60	62	-75		-0.38
1870	43	41	66	63	-75		-0.62
1871	48	45	65	60	-75		-0.44
1872	103	44	182	60	-75		-0.82
1873	46	45	59	61	-75		-0.36
1874	51	45	68	63	-75		-0.42
1875	49	44	65	62	-75		-0.41
1876	51	44	68	61	-75		-0.42
1877	48	45	66	62	-75		-0.46
1878	293	45	514	64	-75		-0.81
1879	48	46	66	64	-75		-0.46
1880	50	47	70	66	-75		-0.49
1881	55	45	74	65	-75		-0.43
1882	48	45	62	66	-75		-0.37
1883	57	46	75	65	-75		-0.40
1884	52	44	63	63	-75		-0.28
1885	60	45	82	64	-75		-0.45
1886	62	44	81	64	-75		-0.39
1887	49	42	70	62	-75		-0.51
1888	61	43	82	61	-75		-0.43
1889	57	44	78	62	-75		-0.45
1890	47	42	64	62	-75		-0.45
1891	52	42	80	62	-75		-0.62
1892	53	41	75	63	-75		-0.50
1893	56	44	70	60	-75		-0.32
1894	49	45	59	59	-75		-0.27
1895	50	46	64	62	-75		-0.36
1896	52	46	64	63	-75		-0.30
1897	58	45	72	62	-75		-0.31
1898	55	45	74	62	-75		-0.43
1899	54	45	76	62	-75		-0.49
1900	50	45	67	62	-75		-0.42
1901	48	45	70	63	-75		-0.54
1902	57	45	82	63	-75		-0.52
1903	47	44	66	63	-75		-0.49
1904	48	45	67	64	-75		-0.48
1905	55	45	67	64	-75		-0.28
1906	51	44	66	65	-75		-0.37
1907	53	44	76	63	-75		-0.52
1908	50	43	65	62	-75		-0.38
1909	75	42	114	61	0	-0.60	-0.60
1910	69	43	111	62	0	-0.69	-0.69
1911	62	42	97	62	0	-0.65	-0.65
1912	64	42	100	60	0	-0.64	-0.64
1913	90	43	154	61	0	-0.77	-0.77
1914	67	41	110	61	0	-0.72	-0.72
1915	83	45	132	61	0	-0.67	-0.67
1916	85	46	133	61	0	-0.65	-0.65
1917	98	45	138	61	0	-0.49	-0.49
1918	69	45	115	59	0	-0.74	-0.74
1919	87	44	147	60	0	-0.76	-0.76
1920	95	45	142	61	0	-0.58	-0.58
1921	75	45	123	61	0	-0.71	-0.71
1922	84	44	128	61	0	-0.61	-0.61
1923	82	44	126	60	0	-0.62	-0.62
1924	74	44	116	60	0	-0.65	-0.65
1925	82	44	128	61	0	-0.64	-0.64
1926	83	45	131	63	0	-0.66	-0.66
1927	81	44	127	63	0	-0.65	-0.65
1928	68	44	111	64	0	-0.71	-0.71
1929	64	45	105	63	0	-0.71	-0.71
1930	72	43	114	61	0	-0.66	-0.66
1931	65	42	109	62	0	-0.75	-0.75
1932	69	44	115	63	0	-0.74	-0.74
1933	41	45	64	63	-50		-0.64
1934	42	44	61	62	-50		-0.54
1935	43	43	61	61	-50		-0.50
1936	40	41	60	62	-50		-0.58
1937	590	50	923	71	0	-0.65	-0.65
1938	819	49	2088	71	0	-1.35	-1.35
1939	4212	44	6100	61	0	-0.53	-0.53
1940	23091	44	24230	63	0	-0.07	-0.07
1941	408	44	451	61	0	-0.14	-0.14
1942	24963	45	30707	62	0	-0.30	-0.30
1943	530	45	876	61	0	-0.72	-0.72
1944	1037	46	2020	62	0	-0.96	-0.96
1945	4364	47	6087	63	0	-0.48	-0.48
1946	23921	46	23484	63	0	0.03	0.03
1947	331	45	408	61	0	-0.30	-0.30
1948	20845	47	27803	62	0	-0.42	-0.42
1949	574	47	924	63	0	-0.69	-0.69
1950	675	46	1843	61	0	-1.45	-1.45
1951	3321	47	5416	63	0	-0.71	-0.71
1952	24753	48	21993	63	0	0.17	0.17
1953	347	47	422	63	0	-0.28	-0.28
1954	22381	48	26359	66	0	-0.24	-0.24
1955	558	48	919	63	0	-0.72	-0.72
1956	739	47	1833	63	0	-1.31	-1.31
1957	3689	48	4992	64	0	-0.44	-0.44
1958	19421	49	18231	66	0	0.09	0.09
1959	378	48	446	67	0	-0.24	-0.24
1960	23808	46	30754	63	0	-0.37	-0.37
1961	126	43	246	59	0	-0.97	-0.97
1962	112	44	207	58	0	-0.89	-0.89
1963	103	44	195	60	0	-0.92	-0.92
1964	113	44	199	60	0	-0.82	-0.82
1965	82	43	148	58	0	-0.85	-0.85
1966	95	44	168	59	0	-0.82	-0.82
1967	86	44	151	59	0	-0.81	-0.81
1968	99	45	266	60	0	-1.43	-1.43
1969	410	45	585	59	0	-0.51	-0.51
1970	134	45	213	60	0	-0.67	-0.67
1971	2553	46	4877	60	0	-0.93	-0.93
1972	857	46	1288	62	0	-0.59	-0.59
1973	3414	46	5101	63	0	-0.58	-0.58
1974	1949	48	3022	63	0	-0.63	-0.63
1975	459	46	733	62	0	-0.68	-0.68
1976	787	47	1152	63	0	-0.55	-0.55
1977	406	47	528	62	0	-0.38	-0.38
1978	1070	46	1853	61	0	-0.79	-0.79
1979	7641	47	17707	63	0	-1.21	-1.21
1980	2045	48	2859	64	0	-0.48	-0.48
1981	292	44	460	61	0	-0.66	-0.66
1982	710	44	1073	59	0	-0.60	-0.60
1983	741	43	1194	57	0	-0.69	-0.69
1984	702	43	961	59	0	-0.45	-0.45
1985	265	43	351	59	0	-0.41	-0.41
1986	1118	43	1748	58	0	-0.64	-0.64
1987	513	43	740	58	0	-0.53	-0.53
1988	137	44	197	59	0	-0.52	-0.52
1989	413	45	552	60	0	-0.42	-0.42
1990	391	46	639	62	0	-0.71	-0.71
1991	252	44	419	59	0	-0.73	-0.73
1992	3492	45	5415	59	0	-0.63	-0.63
1993	561	46	832	60	0	-0.57	-0.57
1994	4095	45	5155	62	0	-0.33	-0.33
1995	1238	47	1789	63	0	-0.53	-0.53
1996	5346	47	7561	63	0	-0.50	-0.50
1997	565	45	872	62	0	-0.63	-0.63
1998	1201	45	2447	61	0	-1.03	-1.03
1999	558	45	809	61	0	-0.54	-0.54
2000	12250	46	13975	61	0	-0.19	-0.19
2001	684	46	807	61	0	-0.24	-0.24
2002	741	45	1076	60	0	-0.54	-0.54
2003	1699	43	2746	59	0	-0.69	-0.69
2004	620	44	973	59	0	-0.65	-0.65
2005	200	42	398	57	0	-0.99	-0.99
2006	2023	43	4001	59	0	-0.98	-0.98
2007	1514	43	2204	59	0	-0.54	-0.54
2008	136	43	251	59	0	-0.88	-0.88
2009	569	43	937	58	0	-0.72	-0.72
2010	116	44	156	59	0	-0.43	-0.43
2011	394	44	348	58	0	0.18	0.18
2012	211	45	310	60	0	-0.56	-0.56
2013	529	45	934	59	0	-0.82	-0.82
2014	880	45	1605	59	0	-0.87	-0.87
2015	462	46	743	59	0	-0.69	-0.69
2016	1111	45	1542	59	0	-0.47	-0.47
2017	166	47	226	62	0	-0.45	-0.45
2018	3020	47	4125	61	0	-0.45	-0.45
2019	1304	46	2524	61	0	-0.95	-0.95
2020	188	46	264	60	0	-0.49	-0.49
2021	11352	46	11180	60	0	0.02	0.02
2022	4197	47	6602	60	0	-0.65	-0.65
2023	1926	47	3192	62	0	-0.73	-0.73
2024	772	45	1204	59	0	-0.64	-0.64
2025	695	44	1425	60	0	-1.04	-1.04
2026	2281	44	3914	60	0	-0.78	-0.78
2027	605	44	892	59	0	-0.56	-0.56
2028	828	43	1304	59	0	-0.66	-0.66
2029	1866	44	2884	57	0	-0.63	-0.63
2030	1175	44	1903	59	0	-0.70	-0.70
2031	132	44	211	58	0	-0.68	-0.68
2032	860	44	1130	58	0	-0.39	-0.39
2033	715	43	1190	59	0	-0.73	-0.73
2034	675	46	1095	60	0	-0.70	-0.70
2035	453	45	814	59	0	-0.85	-0.85
2036	782	45	1450	59	0	-0.89	-0.89
2037	1215	44	1915	59	0	-0.66	-0.66
2038	2828	46	2717	58	0	0.06	0.06
2039	904	46	1302	61	0	-0.53	-0.53
2040	707	45	998	60	0	-0.50	-0.50
2041	3940	46	6785	62	0	-0.78	-0.78
2042	2098	46	3263	60	0	-0.64	-0.64
2043	596	46	1020	60	0	-0.78	-0.78
2044	838	47	1271	63	0	-0.60	-0.60
2045	1235	49	1517	66	0	-0.30	-0.30
2046	3124	47	7599	62	0	-1.28	-1.28
2047	6289	45	14450	62	0	-1.20	-1.20
2048	6962	44	16118	60	0	-1.21	-1.21
2049	1626	43	3293	58	0	-1.02	-1.02
2050	1450	42	2689	58	0	-0.89	-0.89
2051	482	43	684	58	0	-0.50	-0.50
2052	92	44	157	59	0	-0.77	-0.77
2053	955	44	1501	59	0	-0.65	-0.65
2054	1086	43	1681	58	0	-0.63	-0.63
2055	833	43	1516	59	0	-0.86	-0.86
2056	1957	46	3213	60	0	-0.72	-0.72
2057	3734	46	6699	62	0	-0.84	-0.84
2058	705	45	1319	60	0	-0.90	-0.90
2059	755	45	1272	58	0	-0.75	-0.75
2060	345	45	573	59	0	-0.73	-0.73
2061	111	46	191	60	0	-0.78	-0.78
2062	448	46	1304	60	0	-1.54	-1.54
2063	193	46	305	61	0	-0.66	-0.66
2064	148	46	262	60	0	-0.82	-0.82
2065	646	46	1085	60	0	-0.75	-0.75
2066	161	47	246	63	0	-0.61	-0.61
2067	517	49	844	66	0	-0.71	-0.71
2068	1328	50	1428	64	0	-0.10	-0.10
2069	275	44	500	61	0	-0.86	-0.86
2070	502	44	775	62	0	-0.63	-0.63
2071	10669	43	15082	59	0	-0.50	-0.50
2072	1488	44	2382	58	0	-0.68	-0.68
2073	1060	44	2353	58	0	-1.15	-1.15
2074	1931	44	4234	59	0	-1.13	-1.13
2075	18196	44	19985	59	0	-0.14	-0.14
2076	771	44	1208	57	0	-0.65	-0.65
2077	1741	44	4008	58	0	-1.20	-1.20
2078	139	46	213	61	0	-0.62	-0.62
2079	610	46	977	65	0	-0.68	-0.68
2080	803	47	963	61	0	-0.26	-0.26
2081	440	45	541	58	0	-0.30	-0.30
2082	1262	46	2018	59	0	-0.68	-0.68
2083	1643	46	2129	60	0	-0.37	-0.37
2084	848	46	1265	60	0	-0.58	-0.58
2085	795	46	1324	60	0	-0.74	-0.74
2086	1082	45	1030	60	0	0.07	0.07
2087	314	47	428	61	0	-0.45	-0.45
2088	10339	49	11841	65	0	-0.20	-0.20
2089	31701	49	29106	65	0	0.12	0.12
2090	396	48	668	63	0	-0.75	-0.75
2091	692	44	1119	61	0	-0.69	-0.69
2092	409	44	717	60	0	-0.81	-0.81
2093	2105	42	3828	57	0	-0.86	-0.86
2094	121	43	205	56	0	-0.76	-0.76
2095	100	43	166	57	0	-0.73	-0.73
2096	1346	44	3311	58	0	-1.30	-1.30
2097	448	44	706	57	0	-0.66	-0.66
2098	555	44	1006	58	0	-0.86	-0.86
2099	1318	44	2090	58	0	-0.67	-0.67
2100	594	45	1049	60	0	-0.82	-0.82
2101	661	45	1150	62	0	-0.80	-0.80
2102	622	45	941	58	0	-0.60	-0.60
2103	810	45	1367	58	0	-0.76	-0.76
2104	1497	45	2762	60	0	-0.88	-0.88
2105	1805	47	3009	61	0	-0.74	-0.74
2106	316	47	410	61	0	-0.38	-0.38
2107	218	45	370	60	0	-0.76	-0.76
2108	130	46	210	59	0	-0.69	-0.69
2109	310	47	420	62	0	-0.44	-0.44
2110	843	47	1374	63	0	-0.70	-0.70
2111	134	46	194	62	0	-0.53	-0.53
2112	537	47	880	61	0	-0.71	-0.71
2113	240	45	377	62	0	-0.65	-0.65
2114	578	45	837	60	0	-0.53	-0.53
2115	948	42	2036	56	0	-1.10	-1.10
2116	905	42	1658	57	0	-0.87	-0.87
2117	328	43	594	57	0	-0.86	-0.86
2118	559	43	1055	58	0	-0.92	-0.92
2119	450	44	734	57	0	-0.71	-0.71
2120	107	44	193	59	0	-0.85	-0.85
2121	504	44	845	59	0	-0.75	-0.75
2122	1661	44	2338	59	0	-0.49	-0.49
2123	2346	45	4257	61	0	-0.86	-0.86
2124	458	45	680	61	0	-0.57	-0.57
2125	1078	45	1783	60	0	-0.73	-0.73
2126	1269	46	1231	59	0	0.04	0.04
2127	348	47	494	61	0	-0.51	-0.51
2128	1041	48	894	61	0	0.22	0.22
2129	466	46	769	60	0	-0.72	-0.72
2130	49	48	63	62	-50		-0.36
2131	47	48	67	63	-50		-0.51
2132	332	47	568	60	0	-0.77	-0.77
2133	162	46	259	61	0	-0.68	-0.68
2134	120	47	160	60	0	-0.42	-0.42
2135	208	47	328	63	0	-0.66	-0.66
2136	566	44	1156	60	0	-1.03	-1.03
2137	967	42	1903	57	0	-0.98	-0.98
2138	689	43	1060	56	0	-0.62	-0.62
2139	609	43	1311	58	0	-1.11	-1.11
2140	419	43	556	58	0	-0.41	-0.41
2141	42	43	60	58	-50		-0.51
2142	324	44	588	58	0	-0.86	-0.86
2143	1272	44	4702	59	0	-1.89	-1.89
2144	1309	44	1937	59	0	-0.57	-0.57
2145	124	46	218	61	0	-0.81	-0.81
2146	21604	47	22513	62	0	-0.06	-0.06
2147	48	46	62	61	-50		-0.37
2148	336	46	637	60	0	-0.92	-0.92
2149	373	46	578	60	0	-0.63	-0.63
2150	111	47	203	61	0	-0.87	-0.87
2151	3559	45	6150	59	0	-0.79	-0.79
2152	270	47	425	61	0	-0.65	-0.65
2153	344	46	652	64	0	-0.92	-0.92
2154	131	46	240	61	0	-0.87	-0.87
2155	829	46	1622	60	0	-0.97	-0.97
2156	2775	46	4706	60	0	-0.76	-0.76
2157	123	47	222	65	0	-0.85	-0.85
2158	792	45	1566	61	0	-0.98	-0.98
2159	184	42	387	57	0	-1.07	-1.07
2160	411	42	719	57	0	-0.81	-0.81
2161	321	43	473	58	0	-0.56	-0.56
2162	280	44	500	58	0	-0.84	-0.84
2163	667	43	1341	59	0	-1.01	-1.01
2164	2073	44	3658	58	0	-0.82	-0.82
2165	771	44	1309	58	0	-0.76	-0.76
2166	291	44	469	59	0	-0.69	-0.69
2167	504	45	914	58	0	-0.86	-0.86
2168	111	47	169	60	0	-0.61	-0.61
2169	137	47	241	61	0	-0.81	-0.81
2170	3603	46	3853	60	0	-0.10	-0.10
2171	451	45	673	59	0	-0.58	-0.58
2172	495	45	818	60	0	-0.72	-0.72
2173	1315	45	3139	58	0	-1.26	-1.26
2174	248	46	393	59	0	-0.66	-0.66
2175	739	47	852	64	0	-0.21	-0.21
2176	223	47	311	62	0	-0.48	-0.48
2177	3884	47	5707	61	0	-0.56	-0.56
2178	381	47	670	61	0	-0.81	-0.81
2179	907	48	1502	66	0	-0.73	-0.73
2180	611	45	1137	61	0	-0.90	-0.90
2181	2646	42	4361	57	0	-0.72	-0.72
2182	458	42	562	57	0	-0.30	-0.30
2183	1192	43	1971	57	0	-0.73	-0.73
2184	919	43	1891	57	0	-1.04	-1.04
2185	392	43	1097	59	0	-1.48	-1.48
2186	722	44	1364	58	0	-0.92	-0.92
2187	1527	44	2310	59	0	-0.60	-0.60
2188	812	44	1476	58	0	-0.86	-0.86
2189	568	45	998	59	0	-0.81	-0.81
2190	438	45	674	60	0	-0.62	-0.62
2191	635	45	697	61	0	-0.13	-0.13
2192	1422	46	1837	59	0	-0.37	-0.37
2193	175	45	317	59	0	-0.86	-0.86
2194	1556	46	3456	59	0	-1.15	-1.15
2195	460	46	755	58	0	-0.71	-0.71
2196	198	45	330	58	0	-0.74	-0.74
2197	294	46	401	61	0	-0.45	-0.45
2198	436	48	573	62	0	-0.39	-0.39
2199	1918	47	3218	62	0	-0.75	-0.75
2200	4203	47	5214	62	0	-0.31	-0.31
2201	383	48	651	68	0	-0.77	-0.77
2202	3413	45	6428	61	0	-0.91	-0.91
2203	372	42	591	57	0	-0.67	-0.67
2204	507	42	961	57	0	-0.92	-0.92
2205	473	43	887	57	0	-0.91	-0.91
2206	530	43	891	57	0	-0.75	-0.75
2207	918	44	1634	58	0	-0.83	-0.83
2208	330	45	545	58	0	-0.72	-0.72
2209	1027	45	2337	59	0	-1.19	-1.19
2210	2570	45	4936	59	0	-0.94	-0.94
2211	6938	46	7958	59	0	-0.20	-0.20
2212	165	45	237	60	0	-0.52	-0.52
2213	13610	46	16545	61	0	-0.28	-0.28
2214	311	47	462	62	0	-0.57	-0.57
2215	10550	47	12161	61	0	-0.21	-0.21
2216	640	46	1485	60	0	-1.21	-1.21
2217	1024	46	1648	61	0	-0.69	-0.69
2218	219	45	284	59	0	-0.37	-0.37
2219	1138	46	1777	60	0	-0.64	-0.64
2220	170	49	235	63	0	-0.47	-0.47
2221	759	48	1100	64	0	-0.54	-0.54
2222	2193	47	3606	62	0	-0.72	-0.72
2223	93	49	175	70	0	-0.91	-0.91
2224	856	46	1407	63	0	-0.72	-0.72
2225	2347	42	4091	57	0	-0.80	-0.80
2226	93	42	168	56	0	-0.85	-0.85
2227	264	43	522	57	0	-0.98	-0.98
2228	1534	43	2616	58	0	-0.77	-0.77
2229	836	44	1791	58	0	-1.10	-1.10
2230	245	44	380	59	0	-0.63	-0.63
2231	485	45	746	60	0	-0.62	-0.62
2232	817	44	1409	59	0	-0.79	-0.79
2233	123	45	191	59	0	-0.63	-0.63
2234	111	46	175	60	0	-0.66	-0.66
2235	414	47	661	62	0	-0.68	-0.68
2236	7470	47	10326	63	0	-0.47	-0.47
2237	546	46	835	61	0	-0.61	-0.61
2238	2934	46	6194	60	0	-1.08	-1.08
2239	299	47	512	61	0	-0.78	-0.78
2240	326	46	576	59	0	-0.82	-0.82
2241	329	46	552	60	0	-0.75	-0.75
2242	173	49	278	63	0	-0.68	-0.68
2243	14302	50	12717	65	0	0.17	0.17
2244	468	46	790	61	0	-0.76	-0.76
2245	101	47	182	65	0	-0.85	-0.85
2246	2812	46	5385	61	0	-0.94	-0.94
2247	1438	43	3000	56	0	-1.06	-1.06
2248	346	42	538	56	0	-0.64	-0.64
2249	123	43	184	58	0	-0.58	-0.58
2250	333	44	397	58	0	-0.25	-0.25
2251	896	44	1096	59	0	-0.29	-0.29
2252	114	45	161	60	0	-0.50	-0.50
2253	14287	45	13364	60	0	0.10	0.10
2254	3047	44	2317	59	0	0.40	0.40
2255	4093	45	9408	60	0	-1.20	-1.20
2256	119	46	185	60	0	-0.64	-0.64
2257	557	46	530	61	0	0.07	0.07
2258	442	46	420	61	0	0.07	0.07
2259	395	46	408	61	0	-0.05	-0.05
2260	404	45	433	60	0	-0.10	-0.10
2261	1082	47	1296	61	0	-0.26	-0.26
2262	780	46	1167	60	0	-0.58	-0.58
2263	182	45	226	59	0	-0.31	-0.31
2264	1563	47	1918	62	0	-0.30	-0.30
2265	6755	48	8801	63	0	-0.38	-0.38
2266	970	46	1207	61	0	-0.32	-0.32
2267	1810	45	2164	61	0	-0.26	-0.26
2268	5055	46	6453	61	0	-0.35	-0.35
2269	353	43	400	57	0	-0.18	-0.18
2270	315	42	415	56	0	-0.40	-0.40
2271	995	43	1517	57	0	-0.61	-0.61
2272	633	44	699	58	0	-0.14	-0.14
2273	143	44	308	57	0	-1.11	-1.11
2274	1034	45	2030	59	0	-0.97	-0.97
2275	411	43	694	58	0	-0.76	-0.76
2276	1337	44	1877	58	0	-0.49	-0.49
2277	176	44	273	60	0	-0.63	-0.63
2278	1051	45	2041	59	0	-0.96	-0.96
2279	133	46	193	58	0	-0.54	-0.54
2280	204	46	281	59	0	-0.46	-0.46
2281	470	46	774	60	0	-0.72	-0.72
2282	10554	45	14649	61	0	-0.47	-0.47
2283	527	45	878	61	0	-0.74	-0.74
