^SAMPLE = GSM182251
!Sample_title = Saccharomyces cerevisiae MA-A8 MA-A1
!Sample_geo_accession = GSM182251
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A8
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A8
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A1
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A1
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
1771	611	65	1000	103	0	-0.71	-0.71
1772	2129	72	2624	114	0	-0.30	-0.30
1773	237	70	429	110	0	-0.86	-0.86
1774	31865	70	36894	111	0	-0.21	-0.21
1775	1503	60	2048	99	0	-0.45	-0.45
1776	280	57	501	95	0	-0.84	-0.84
1777	1537	59	2732	93	0	-0.83	-0.83
1778	1054	60	1989	96	0	-0.92	-0.92
1779	2832	56	4060	90	0	-0.52	-0.52
1780	1089	56	1504	91	0	-0.47	-0.47
1781	26728	57	22440	91	0	0.25	0.25
1782	3784	60	5144	95	0	-0.44	-0.44
1783	5761	75	6705	118	0	-0.22	-0.22
1784	1064	78	1609	113	0	-0.60	-0.60
1785	2314	68	5299	104	0	-1.20	-1.20
1786	498	64	727	99	0	-0.55	-0.55
1787	15954	69	12053	108	0	0.40	0.40
1788	2588	74	4081	114	0	-0.66	-0.66
1789	1512	75	1957	116	0	-0.37	-0.37
1790	5581	67	5194	105	0	0.10	0.10
1791	759	61	1169	99	0	-0.62	-0.62
1792	1679	60	1592	99	0	0.08	0.08
1793	2964	67	3264	107	0	-0.14	-0.14
1794	3981	76	5543	118	0	-0.48	-0.48
1795	1157	71	1428	114	0	-0.30	-0.30
1796	2164	70	4004	112	0	-0.89	-0.89
1797	228	61	337	102	0	-0.56	-0.56
1798	206	60	315	98	0	-0.61	-0.61
1799	323	62	427	103	0	-0.40	-0.40
1800	333	61	480	101	0	-0.53	-0.53
1801	7647	58	9056	95	0	-0.24	-0.24
1802	285	57	379	92	0	-0.41	-0.41
1803	215	57	372	93	0	-0.79	-0.79
1804	722	56	1073	93	0	-0.57	-0.57
1805	1468	76	2065	115	0	-0.49	-0.49
1806	1467	74	2119	112	0	-0.53	-0.53
1807	148	66	224	101	0	-0.60	-0.60
1808	175	64	277	97	0	-0.66	-0.66
1809	30097	67	32089	104	0	-0.09	-0.09
1810	2889	69	5025	109	0	-0.80	-0.80
1811	810	71	995	111	0	-0.30	-0.30
1812	1037	64	1512	102	0	-0.54	-0.54
1813	2668	62	4174	99	0	-0.65	-0.65
1814	465	60	533	98	0	-0.20	-0.20
1815	989	69	1459	110	0	-0.56	-0.56
1816	2362	75	2968	117	0	-0.33	-0.33
1817	467	68	740	109	0	-0.66	-0.66
1818	11329	67	13696	109	0	-0.27	-0.27
1819	7560	61	6496	101	0	0.22	0.22
1820	398	63	598	100	0	-0.59	-0.59
1821	947	64	2000	104	0	-1.08	-1.08
1822	170	64	348	107	0	-1.03	-1.03
1823	681	64	1276	107	0	-0.91	-0.91
1824	3699	65	4579	105	0	-0.31	-0.31
1825	2926	61	3744	103	0	-0.36	-0.36
1826	1215	56	1670	94	0	-0.46	-0.46
1827	175	75	269	111	0	-0.62	-0.62
1828	1658	77	1983	115	0	-0.26	-0.26
1829	1622	72	2475	110	0	-0.61	-0.61
1830	1289	69	1661	105	0	-0.37	-0.37
1831	1377	72	2015	110	0	-0.55	-0.55
1832	6104	69	11112	107	0	-0.86	-0.86
1833	796	69	1277	108	0	-0.68	-0.68
1834	3130	66	4273	107	0	-0.45	-0.45
1835	5856	65	6357	103	0	-0.12	-0.12
1836	226	60	370	96	0	-0.71	-0.71
1837	1660	67	2288	108	0	-0.46	-0.46
1838	3773	69	6533	112	0	-0.79	-0.79
1839	507	63	843	103	0	-0.73	-0.73
1840	376	63	613	105	0	-0.71	-0.71
1841	371	62	466	97	0	-0.33	-0.33
1842	704	61	987	96	0	-0.49	-0.49
1843	121	62	233	101	0	-0.95	-0.95
1844	2768	64	5312	107	0	-0.94	-0.94
1845	456	68	561	115	0	-0.30	-0.30
1846	187	67	274	116	0	-0.55	-0.55
1847	281	60	449	105	0	-0.68	-0.68
1848	374	54	621	93	0	-0.73	-0.73
1849	254	75	435	117	0	-0.78	-0.78
1850	2824	76	3703	115	0	-0.39	-0.39
1851	382	76	560	118	0	-0.55	-0.55
1852	4796	75	6282	119	0	-0.39	-0.39
1853	814	76	1411	119	0	-0.79	-0.79
1854	1571	73	2611	118	0	-0.73	-0.73
1855	613	75	910	115	0	-0.57	-0.57
1856	5695	68	9673	106	0	-0.76	-0.76
1857	608	67	1205	104	0	-0.99	-0.99
1858	2887	63	4283	102	0	-0.57	-0.57
1859	10501	68	12383	112	0	-0.24	-0.24
1860	2490	72	3987	116	0	-0.68	-0.68
1861	70	68	122	109	-75		-0.80
1862	76	64	142	106	-75		-0.90
1863	84	62	128	98	-75		-0.61
1864	68	58	110	95	-75		-0.69
1865	72	63	117	102	-75		-0.70
1866	1952	68	3227	105	-75		-0.73
1867	68	73	110	111	-75		-0.69
1868	69	69	113	110	-75		-0.71
1869	65	63	111	104	-75		-0.77
1870	60	54	100	92	-75		-0.74
1871	69	73	113	117	-75		-0.71
1872	304	74	366	117	-75		-0.27
1873	75	77	106	119	-75		-0.50
1874	78	78	112	122	-75		-0.52
1875	71	81	112	122	-75		-0.66
1876	90	80	134	126	-75		-0.57
1877	76	81	118	125	-75		-0.63
1878	667	73	986	117	-75		-0.56
1879	62	70	104	108	-75		-0.75
1880	73	65	122	103	-75		-0.74
1881	82	65	137	107	-75		-0.74
1882	66	68	104	114	-75		-0.66
1883	92	67	132	109	-75		-0.52
1884	63	65	99	105	-75		-0.65
1885	76	62	138	97	-75		-0.86
1886	83	59	131	94	-75		-0.66
1887	67	63	108	103	-75		-0.69
1888	94	65	139	102	-75		-0.56
1889	87	63	133	101	-75		-0.61
1890	73	60	111	100	-75		-0.60
1891	71	61	116	101	-75		-0.71
1892	66	52	110	91	-75		-0.74
1893	112	76	137	115	-75		-0.29
1894	72	75	107	114	-75		-0.57
1895	94	75	140	116	-75		-0.57
1896	73	75	109	118	-75		-0.58
1897	94	80	138	121	-75		-0.55
1898	104	81	172	125	-75		-0.73
1899	90	79	132	125	-75		-0.55
1900	66	72	108	116	-75		-0.71
1901	66	67	102	108	-75		-0.63
1902	81	62	120	102	-75		-0.57
1903	59	62	95	105	-75		-0.69
1904	74	66	112	106	-75		-0.60
1905	67	63	105	100	-75		-0.65
1906	61	60	102	100	-75		-0.74
1907	66	60	105	97	-75		-0.67
1908	64	59	105	99	-75		-0.71
1909	75	59	122	103	-50		-0.70
1910	97	61	174	100	0	-0.84	-0.84
1911	68	57	125	95	-50		-0.88
1912	108	57	166	99	0	-0.62	-0.62
1913	146	59	223	97	0	-0.61	-0.61
1914	89	49	145	86	0	-0.70	-0.70
1915	126	71	192	108	0	-0.61	-0.61
1916	121	69	189	110	0	-0.64	-0.64
1917	129	72	182	111	0	-0.50	-0.50
1918	150	72	221	115	0	-0.56	-0.56
1919	197	71	269	113	0	-0.45	-0.45
1920	153	71	231	112	0	-0.59	-0.59
1921	135	70	205	112	0	-0.60	-0.60
1922	119	66	191	105	0	-0.68	-0.68
1923	110	61	198	99	0	-0.85	-0.85
1924	105	59	166	97	0	-0.66	-0.66
1925	100	60	187	100	0	-0.90	-0.90
1926	84	64	128	103	-50		-0.61
1927	98	63	151	103	0	-0.62	-0.62
1928	99	56	168	92	0	-0.76	-0.76
1929	96	59	165	95	0	-0.78	-0.78
1930	92	59	159	99	0	-0.79	-0.79
1931	92	61	169	103	0	-0.88	-0.88
1932	77	63	137	102	-50		-0.83
1933	70	70	114	108	-50		-0.70
1934	77	70	115	109	-50		-0.58
1935	61	59	109	98	-50		-0.84
1936	52	51	85	87	-50		-0.71
1937	1049	56	1811	90	0	-0.79	-0.79
1938	2340	55	1103	90	0	1.09	1.09
1939	8064	54	8603	91	0	-0.09	-0.09
1940	36712	57	50750	93	0	-0.47	-0.47
1941	542	55	1032	93	0	-0.93	-0.93
1942	47651	57	38405	94	0	0.31	0.31
1943	1275	57	1735	91	0	-0.44	-0.44
1944	1933	56	1069	93	0	0.85	0.85
1945	8739	56	8220	93	0	0.09	0.09
1946	35181	58	45266	96	0	-0.36	-0.36
1947	460	55	802	89	0	-0.80	-0.80
1948	45350	58	36653	94	0	0.31	0.31
1949	991	57	1379	90	0	-0.48	-0.48
1950	1488	59	797	92	0	0.90	0.90
1951	6715	58	7285	92	0	-0.12	-0.12
1952	28548	57	39832	94	0	-0.48	-0.48
1953	523	58	853	91	0	-0.71	-0.71
1954	38413	58	31244	93	0	0.30	0.30
1955	690	58	1278	90	0	-0.89	-0.89
1956	1084	58	674	92	0	0.69	0.69
1957	4444	58	6137	91	0	-0.47	-0.47
1958	23362	59	32672	93	0	-0.48	-0.48
1959	838	56	1394	91	0	-0.73	-0.73
1960	47720	55	40743	88	0	0.23	0.23
1961	200	52	335	86	0	-0.74	-0.74
1962	198	54	331	86	0	-0.74	-0.74
1963	214	53	347	88	0	-0.70	-0.70
1964	229	54	418	87	0	-0.87	-0.87
1965	199	53	310	85	0	-0.64	-0.64
1966	159	54	291	88	0	-0.87	-0.87
1967	128	54	223	87	0	-0.80	-0.80
1968	200	56	397	90	0	-0.99	-0.99
1969	691	54	1323	88	0	-0.94	-0.94
1970	243	56	325	89	0	-0.42	-0.42
1971	6628	55	8118	90	0	-0.29	-0.29
1972	1656	56	2179	89	0	-0.40	-0.40
1973	5444	57	9451	89	0	-0.80	-0.80
1974	3482	57	5620	89	0	-0.69	-0.69
1975	711	56	1315	88	0	-0.89	-0.89
1976	1483	60	2429	93	0	-0.71	-0.71
1977	495	66	921	108	0	-0.90	-0.90
1978	1962	60	3759	94	0	-0.94	-0.94
1979	17746	57	21427	87	0	-0.27	-0.27
1980	2493	56	4672	86	0	-0.91	-0.91
1981	577	55	993	86	0	-0.78	-0.78
1982	1434	54	2304	85	0	-0.68	-0.68
1983	1448	53	2502	84	0	-0.79	-0.79
1984	1055	54	1819	86	0	-0.79	-0.79
1985	416	53	750	86	0	-0.85	-0.85
1986	2828	52	4112	88	0	-0.54	-0.54
1987	1034	54	1287	88	0	-0.32	-0.32
1988	257	54	423	89	0	-0.72	-0.72
1989	588	56	969	87	0	-0.72	-0.72
1990	697	55	1127	88	0	-0.69	-0.69
1991	556	54	897	88	0	-0.69	-0.69
1992	6164	56	11198	86	0	-0.86	-0.86
1993	810	55	1517	88	0	-0.91	-0.91
1994	5780	57	10274	88	0	-0.83	-0.83
1995	2206	57	3167	87	0	-0.52	-0.52
1996	9166	57	12289	89	0	-0.42	-0.42
1997	799	57	1683	87	0	-1.07	-1.07
1998	2497	56	3678	86	0	-0.56	-0.56
1999	646	59	1225	89	0	-0.92	-0.92
2000	21337	58	30082	90	0	-0.50	-0.50
2001	494	56	1142	86	0	-1.21	-1.21
2002	839	56	1712	86	0	-1.03	-1.03
2003	3598	54	5212	87	0	-0.53	-0.53
2004	1391	53	2247	85	0	-0.69	-0.69
2005	594	52	862	85	0	-0.54	-0.54
2006	5201	54	6721	87	0	-0.37	-0.37
2007	3162	55	4263	90	0	-0.43	-0.43
2008	396	53	562	90	0	-0.51	-0.51
2009	1548	55	2064	86	0	-0.42	-0.42
2010	254	54	445	87	0	-0.81	-0.81
2011	1197	54	2294	88	0	-0.94	-0.94
2012	370	56	534	89	0	-0.53	-0.53
2013	1161	54	1811	85	0	-0.64	-0.64
2014	2372	55	3121	87	0	-0.40	-0.40
2015	968	56	1808	86	0	-0.90	-0.90
2016	1933	56	3862	87	0	-1.00	-1.00
2017	194	57	413	87	0	-1.09	-1.09
2018	5351	55	7427	90	0	-0.47	-0.47
2019	3348	56	4566	86	0	-0.45	-0.45
2020	235	55	396	85	0	-0.75	-0.75
2021	12536	57	25186	84	0	-1.01	-1.01
2022	8537	57	11130	88	0	-0.38	-0.38
2023	3968	57	4875	87	0	-0.30	-0.30
2024	1643	57	2296	90	0	-0.48	-0.48
2025	1591	54	2181	89	0	-0.46	-0.46
2026	4864	54	7257	88	0	-0.58	-0.58
2027	1346	54	1705	87	0	-0.34	-0.34
2028	1394	55	2531	86	0	-0.86	-0.86
2029	3382	54	4524	86	0	-0.42	-0.42
2030	2848	52	4152	87	0	-0.54	-0.54
2031	251	54	446	88	0	-0.83	-0.83
2032	1482	53	2392	88	0	-0.69	-0.69
2033	1826	54	2547	88	0	-0.48	-0.48
2034	1570	55	2322	90	0	-0.56	-0.56
2035	1256	55	1714	87	0	-0.45	-0.45
2036	1886	56	3033	88	0	-0.69	-0.69
2037	2146	55	4085	87	0	-0.93	-0.93
2038	3116	55	3213	87	0	-0.04	-0.04
2039	1282	55	2745	87	0	-1.10	-1.10
2040	981	56	1837	90	0	-0.91	-0.91
2041	7796	57	10938	89	0	-0.49	-0.49
2042	4472	58	5895	86	0	-0.40	-0.40
2043	1446	59	1700	89	0	-0.23	-0.23
2044	1467	57	2743	89	0	-0.90	-0.90
2045	1943	56	2800	88	0	-0.53	-0.53
2046	11790	56	10061	90	0	0.23	0.23
2047	16204	55	17581	91	0	-0.12	-0.12
2048	25461	55	24332	90	0	0.07	0.07
2049	5116	54	7768	88	0	-0.60	-0.60
2050	5847	54	6009	86	0	-0.04	-0.04
2051	855	55	1863	85	0	-1.12	-1.12
2052	153	54	263	86	0	-0.78	-0.78
2053	2661	52	4374	89	0	-0.72	-0.72
2054	2939	53	4452	90	0	-0.60	-0.60
2055	2157	54	2947	88	0	-0.45	-0.45
2056	5039	55	6675	86	0	-0.41	-0.41
2057	6367	54	10984	85	0	-0.79	-0.79
2058	2220	55	3749	87	0	-0.76	-0.76
2059	2181	57	2017	87	0	0.11	0.11
2060	861	55	1237	88	0	-0.52	-0.52
2061	197	55	308	89	0	-0.64	-0.64
2062	1307	56	2195	86	0	-0.75	-0.75
2063	305	56	540	87	0	-0.82	-0.82
2064	236	58	384	89	0	-0.70	-0.70
2065	1532	61	1659	93	0	-0.11	-0.11
2066	241	60	450	93	0	-0.90	-0.90
2067	1001	57	1434	89	0	-0.52	-0.52
2068	1459	58	3116	89	0	-1.09	-1.09
2069	763	54	1345	89	0	-0.82	-0.82
2070	1120	54	1740	88	0	-0.64	-0.64
2071	26781	53	31306	89	0	-0.23	-0.23
2072	3865	54	6121	87	0	-0.66	-0.66
2073	4870	54	4940	86	0	-0.02	-0.02
2074	6368	55	9634	88	0	-0.60	-0.60
2075	31389	54	47968	88	0	-0.61	-0.61
2076	1586	54	2742	88	0	-0.79	-0.79
2077	7055	55	7439	88	0	-0.08	-0.08
2078	227	55	394	87	0	-0.80	-0.80
2079	1224	56	1884	88	0	-0.62	-0.62
2080	1269	55	2554	87	0	-1.01	-1.01
2081	577	56	1073	87	0	-0.90	-0.90
2082	3182	56	4610	88	0	-0.53	-0.53
2083	2819	56	3808	88	0	-0.43	-0.43
2084	1395	55	2477	86	0	-0.83	-0.83
2085	862	55	2171	87	0	-1.33	-1.33
2086	759	57	1693	88	0	-1.16	-1.16
2087	492	62	962	95	0	-0.97	-0.97
2088	14697	62	24218	96	0	-0.72	-0.72
2089	48446	58	56214	89	0	-0.21	-0.21
2090	871	58	1416	92	0	-0.70	-0.70
2091	1352	52	2688	87	0	-0.99	-0.99
2092	783	53	1410	84	0	-0.85	-0.85
2093	4372	54	7349	86	0	-0.75	-0.75
2094	232	55	412	84	0	-0.83	-0.83
2095	175	53	341	85	0	-0.96	-0.96
2096	6174	52	6709	85	0	-0.12	-0.12
2097	834	54	1354	88	0	-0.70	-0.70
2098	1480	56	2147	88	0	-0.54	-0.54
2099	2894	56	4484	87	0	-0.63	-0.63
2100	1143	55	2051	87	0	-0.84	-0.84
2101	1695	55	2401	86	0	-0.50	-0.50
2102	1301	56	1595	85	0	-0.29	-0.29
2103	2359	56	2950	88	0	-0.32	-0.32
2104	2858	56	6798	88	0	-1.25	-1.25
2105	2957	55	5482	87	0	-0.89	-0.89
2106	322	55	778	88	0	-1.27	-1.27
2107	367	57	560	90	0	-0.61	-0.61
2108	185	56	337	86	0	-0.87	-0.87
2109	548	57	882	88	0	-0.69	-0.69
2110	1254	57	3042	88	0	-1.28	-1.28
2111	184	56	298	83	0	-0.70	-0.70
2112	1080	56	1794	89	0	-0.73	-0.73
2113	399	53	868	86	0	-1.12	-1.12
2114	1191	54	2026	85	0	-0.77	-0.77
2115	3166	54	4597	84	0	-0.54	-0.54
2116	2999	55	4916	84	0	-0.71	-0.71
2117	891	53	1206	84	0	-0.44	-0.44
2118	1557	52	2047	84	0	-0.39	-0.39
2119	1011	55	1555	88	0	-0.62	-0.62
2120	186	54	338	89	0	-0.86	-0.86
2121	1300	53	1957	87	0	-0.59	-0.59
2122	3613	55	5469	87	0	-0.60	-0.60
2123	6862	55	7148	87	0	-0.06	-0.06
2124	886	54	1445	89	0	-0.71	-0.71
2125	2177	56	3663	88	0	-0.75	-0.75
2126	1667	56	3357	90	0	-1.01	-1.01
2127	658	56	1056	88	0	-0.68	-0.68
2128	1614	57	1835	90	0	-0.19	-0.19
2129	968	58	1997	90	0	-1.04	-1.04
2130	61	58	99	91	-50		-0.70
2131	64	59	99	94	-50		-0.63
2132	896	58	1284	92	0	-0.52	-0.52
2133	252	55	458	85	0	-0.86	-0.86
2134	148	58	278	89	0	-0.91	-0.91
2135	336	53	691	86	0	-1.04	-1.04
2136	1828	53	2138	86	0	-0.23	-0.23
2137	2424	53	3169	85	0	-0.39	-0.39
2138	2074	54	3205	85	0	-0.63	-0.63
2139	2450	52	3163	85	0	-0.37	-0.37
2140	1104	54	1659	87	0	-0.59	-0.59
2141	55	55	90	86	-50		-0.71
2142	691	53	1403	90	0	-1.02	-1.02
2143	5722	55	13291	90	0	-1.22	-1.22
2144	2459	55	3902	88	0	-0.67	-0.67
2145	379	55	557	89	0	-0.56	-0.56
2146	42783	56	55899	89	0	-0.39	-0.39
2147	58	56	84	89	-50		-0.53
2148	888	57	1301	90	0	-0.55	-0.55
2149	819	56	1401	88	0	-0.77	-0.77
2150	232	56	371	91	0	-0.68	-0.68
2151	10888	58	15381	92	0	-0.50	-0.50
2152	768	57	985	90	0	-0.36	-0.36
2153	1228	55	1304	88	0	-0.09	-0.09
2154	281	57	399	91	0	-0.51	-0.51
2155	1548	58	2527	88	0	-0.71	-0.71
2156	4865	57	8230	87	0	-0.76	-0.76
2157	171	52	309	83	0	-0.85	-0.85
2158	2755	52	3223	86	0	-0.23	-0.23
2159	564	54	814	86	0	-0.53	-0.53
2160	1136	54	1499	85	0	-0.40	-0.40
2161	549	52	1149	84	0	-1.07	-1.07
2162	635	53	986	86	0	-0.63	-0.63
2163	1932	54	2448	84	0	-0.34	-0.34
2164	3990	53	6298	85	0	-0.66	-0.66
2165	1532	56	3349	86	0	-1.13	-1.13
2166	522	55	971	84	0	-0.90	-0.90
2167	966	55	1770	86	0	-0.87	-0.87
2168	171	55	281	85	0	-0.72	-0.72
2169	270	55	397	86	0	-0.56	-0.56
2170	4015	57	5331	90	0	-0.41	-0.41
2171	745	58	1458	87	0	-0.97	-0.97
2172	1358	56	2051	90	0	-0.59	-0.59
2173	4016	56	5883	90	0	-0.55	-0.55
2174	530	56	915	89	0	-0.79	-0.79
2175	989	56	2076	91	0	-1.07	-1.07
2176	238	59	444	95	0	-0.90	-0.90
2177	6253	58	9501	88	0	-0.60	-0.60
2178	842	56	1801	87	0	-1.10	-1.10
2179	1917	53	3448	85	0	-0.85	-0.85
2180	1707	53	2541	85	0	-0.57	-0.57
2181	5780	54	9309	84	0	-0.69	-0.69
2182	568	53	1301	84	0	-1.20	-1.20
2183	3339	54	5089	86	0	-0.61	-0.61
2184	2599	53	4444	85	0	-0.77	-0.77
2185	1952	54	2286	84	0	-0.23	-0.23
2186	1861	53	3139	84	0	-0.75	-0.75
2187	2802	55	4943	84	0	-0.82	-0.82
2188	1524	55	2673	83	0	-0.81	-0.81
2189	1107	55	2110	86	0	-0.93	-0.93
2190	1249	54	2165	88	0	-0.79	-0.79
2191	673	53	1972	87	0	-1.55	-1.55
2192	2538	58	5632	91	0	-1.15	-1.15
2193	315	58	658	90	0	-1.06	-1.06
2194	3801	56	7121	90	0	-0.91	-0.91
2195	1228	55	1991	89	0	-0.70	-0.70
2196	430	55	820	89	0	-0.93	-0.93
2197	547	55	1061	89	0	-0.96	-0.96
2198	544	57	1366	91	0	-1.33	-1.33
2199	3355	58	6533	90	0	-0.96	-0.96
2200	4886	57	10381	89	0	-1.09	-1.09
2201	662	53	1163	86	0	-0.81	-0.81
2202	9404	52	11747	87	0	-0.32	-0.32
2203	825	54	1435	87	0	-0.80	-0.80
2204	1862	53	3869	86	0	-1.06	-1.06
2205	1209	55	2513	86	0	-1.06	-1.06
2206	1421	54	2833	85	0	-1.00	-1.00
2207	2573	54	4495	86	0	-0.80	-0.80
2208	1044	55	1749	86	0	-0.74	-0.74
2209	3526	56	5015	86	0	-0.51	-0.51
2210	8359	55	10365	89	0	-0.31	-0.31
2211	10814	55	19899	91	0	-0.88	-0.88
2212	327	57	600	92	0	-0.88	-0.88
2213	24121	57	34139	91	0	-0.50	-0.50
2214	792	57	1492	92	0	-0.91	-0.91
2215	17167	57	30549	94	0	-0.83	-0.83
2216	1997	57	3810	90	0	-0.93	-0.93
2217	1729	57	4881	88	0	-1.50	-1.50
2218	476	56	840	87	0	-0.82	-0.82
2219	2231	59	5161	89	0	-1.21	-1.21
2220	255	58	537	90	0	-1.07	-1.07
2221	1031	57	2795	90	0	-1.44	-1.44
2222	4008	58	8978	90	0	-1.16	-1.16
2223	114	52	237	86	0	-1.06	-1.06
2224	2408	52	4245	85	0	-0.82	-0.82
2225	6087	55	13220	87	0	-1.12	-1.12
2226	229	54	396	88	0	-0.79	-0.79
2227	717	54	1407	89	0	-0.97	-0.97
2228	3918	52	8177	87	0	-1.06	-1.06
2229	2982	53	4856	87	0	-0.70	-0.70
2230	499	55	1010	87	0	-1.02	-1.02
2231	1220	55	2065	86	0	-0.76	-0.76
2232	1873	54	3214	87	0	-0.78	-0.78
2233	177	56	412	87	0	-1.22	-1.22
2234	228	55	450	87	0	-0.98	-0.98
2235	1042	56	2012	88	0	-0.95	-0.95
2236	14627	57	32133	91	0	-1.14	-1.14
2237	1148	58	2256	89	0	-0.97	-0.97
2238	10653	57	17911	91	0	-0.75	-0.75
2239	615	57	1341	90	0	-1.12	-1.12
2240	518	57	1128	89	0	-1.12	-1.12
2241	1018	58	1547	92	0	-0.60	-0.60
2242	425	61	694	96	0	-0.71	-0.71
2243	17263	61	34074	95	0	-0.98	-0.98
2244	974	58	2096	91	0	-1.11	-1.11
2245	178	52	343	86	0	-0.95	-0.95
2246	7707	53	12963	85	0	-0.75	-0.75
2247	4781	54	8426	88	0	-0.82	-0.82
2248	885	53	2025	88	0	-1.19	-1.19
2249	226	54	358	87	0	-0.66	-0.66
2250	445	53	846	86	0	-0.93	-0.93
2251	1317	53	2151	84	0	-0.71	-0.71
2252	191	55	351	88	0	-0.88	-0.88
2253	18563	56	35450	88	0	-0.93	-0.93
2254	2411	54	5604	89	0	-1.22	-1.22
2255	12355	55	12296	89	0	0.01	0.01
2256	246	54	316	87	0	-0.36	-0.36
2257	624	56	1077	88	0	-0.79	-0.79
2258	725	57	1040	88	0	-0.52	-0.52
2259	448	57	948	88	0	-1.08	-1.08
2260	502	56	945	89	0	-0.91	-0.91
2261	1589	57	2488	89	0	-0.65	-0.65
2262	2084	55	2611	89	0	-0.33	-0.33
2263	324	56	627	91	0	-0.95	-0.95
2264	1861	58	3707	92	0	-0.99	-0.99
2265	15934	61	12500	95	0	0.35	0.35
2266	1642	59	2182	94	0	-0.41	-0.41
2267	2464	54	4089	86	0	-0.73	-0.73
2268	11603	53	15087	86	0	-0.38	-0.38
2269	424	55	865	88	0	-1.03	-1.03
2270	503	53	988	84	0	-0.97	-0.97
2271	2150	55	3557	84	0	-0.73	-0.73
2272	841	54	1344	86	0	-0.68	-0.68
2273	425	54	635	83	0	-0.58	-0.58
2274	2384	54	3907	85	0	-0.71	-0.71
2275	846	54	1550	87	0	-0.87	-0.87
2276	2823	53	4493	88	0	-0.67	-0.67
2277	315	54	605	89	0	-0.94	-0.94
2278	2452	54	4332	86	0	-0.82	-0.82
2279	157	56	311	85	0	-0.99	-0.99
2280	335	57	616	88	0	-0.88	-0.88
2281	843	55	1798	90	0	-1.09	-1.09
2282	18326	56	26846	89	0	-0.55	-0.55
2283	781	56	1807	88	0	-1.21	-1.21
2284	1209	57	1870	88	0	-0.63	-0.63
2285	901	56	1932	91	0	-1.10	-1.10
2286	2016	57	3134	89	0	-0.64	-0.64
2287	4267	58	5218	92	0	-0.29	-0.29
2288	757	58	1322	92	0	-0.80	-0.80
2289	122	53	231	87	0	-0.92	-0.92
2290	194	51	311	86	0	-0.68	-0.68
2291	1959	54	2761	86	0	-0.50	-0.50
2292	832	54	1213	88	0	-0.54	-0.54
2293	8848	54	11471	89	0	-0.37	-0.37
2294	1065	55	1864	88	0	-0.81	-0.81
2295	3091	54	6442	86	0	-1.06	-1.06
2296	1060	54	1970	85	0	-0.89	-0.89
2297	978	54	2012	87	0	-1.04	-1.04
2298	2166	54	3610	87	0	-0.74	-0.74
2299	1299	55	2443	89	0	-0.91	-0.91
2300	1142	55	2191	88	0	-0.94	-0.94
2301	1292	56	1890	88	0	-0.55	-0.55
2302	181	55	369	88	0	-1.03	-1.03
2303	339	55	616	89	0	-0.86	-0.86
2304	143	56	262	88	0	-0.87	-0.87
2305	1877	57	3417	90	0	-0.86	-0.86
2306	1092	57	3104	89	0	-1.51	-1.51
2307	1918	56	2958	90	0	-0.63	-0.63
2308	886	58	2016	88	0	-1.19	-1.19
2309	4150	59	5306	95	0	-0.35	-0.35
2310	1224	59	2297	92	0	-0.91	-0.91
